#B-V  V
       1.3885035       16.049059
       1.3416596       7.8779946
      0.61945773       8.5221660
      0.64586608       10.147368
      0.47091490       8.8432183
       1.5766604       15.545084
       1.0673088       12.186300
      0.55787286       8.6800136
       1.6194766       15.639179
       1.4647334       16.084400
       1.3117669       13.728171
       1.2675086       13.405632
      0.60792565       8.5385862
       1.5153100       14.310935
      0.86082706       11.431819
       1.1272082       13.722638
       1.5999226       14.963981
      0.58861189       9.9886257
      0.95666341       11.959666
       1.4766785       14.825054
       1.3976379       14.782652
       1.6127547       15.681983
       1.1526415       12.938882
      0.69291760       10.535997
       1.5951033       16.015746
       1.6024365       15.983354
       1.3626853       14.474177
       1.2915894       13.490006
       1.3484135       14.538081
       1.6795850       15.341350
      0.66216392       9.8766148
       1.5356522       14.910589
       1.5121105       15.861285
       1.4497518       14.470530
       1.4889564       14.412996
      0.77326179       10.407534
      0.60676257       8.6048971
       1.7610609       16.199211
       1.3544135       15.329744
      0.96451329       12.175698
      0.79871870       10.954002
       1.5482532       16.353452
       1.4050403       15.150264
       1.1547473       12.535607
       1.5576896       14.790839
       1.4356737       14.241310
       1.5388937       15.974385
       1.2554436       13.704844
       1.2175663       13.234258
       1.3017331       13.532699
       1.1540415       13.086375
       1.3572409       14.760707
       1.6132721       15.584732
       1.4032357       8.0642478
       1.6628600       15.950044
       1.0866314       12.254179
       1.4166523       15.039400
       1.5052819       16.297293
       1.3749840       13.851274
       1.4723323       15.339978
       1.4535875       14.076057
       1.5621105       15.526296
       1.5815266       16.045674
      0.54417120       8.8532360
      0.61335962       8.5457812
       1.7807641       15.410520
       1.3290932       15.077671
       1.3750904       15.666287
      0.81816243       10.919809
       1.4986238       15.981966
      0.79681769       11.009370
       1.5622202       16.312239
       1.4685426       14.851933
       1.3957526       13.866411
       1.4513715       15.900289
       1.5559730       15.391554
       1.3463710       14.305528
       1.4218936       14.497573
       1.4672276       15.061854
      0.53000438       9.5810041
       1.0106699       11.575706
       1.4266676       15.556589
       1.6332008       16.186854
       1.5649310       15.747478
      0.95406769       11.478341
       1.5694309       16.268182
       1.1227171       12.592293
       1.4764445       14.485375
      0.88280303       11.747148
       1.5340028       16.120929
       1.5844594       14.657009
      0.94712187       12.008903
       1.4277506       15.767347
       1.5017380       14.925233
       1.4957062       15.705025
       1.0717385       12.499835
       1.2454224       13.451327
       1.2910769       13.168459
      0.56967026       9.1000503
      0.88231122       11.273284
       1.0875464       12.800215
      0.63622392       9.1886830
       1.6207968       15.109625
       1.6157404       15.739942
       1.4506134       14.661058
       1.3051885       7.8643956
       1.4220060       14.276081
       1.1838516       13.377573
       1.4581182       15.034250
      0.74099052       10.251231
       1.3282572       14.710686
       1.5395840       15.631493
       1.2826430       13.644854
       1.3006198       14.129083
       1.1408508       13.562715
       1.4537340       14.621396
       1.3997506       14.925543
      0.83559326       10.569536
       1.4035133       16.341130
       1.3690318       15.033130
       1.5623339       15.430545
       1.3952427       16.027191
       1.2468124       13.233551
      0.95182486       11.847647
       1.0140327       12.296058
       1.5359293       15.740024
       1.0263899       12.138515
      0.81305164       11.214247
       1.4909863       14.816764
       1.0192947       12.535673
      0.73497348       10.889258
      0.50021349       9.1913871
      0.64897996       9.8462208
       1.3880765       14.998443
       1.2899124       8.1591354
       1.4384482       16.344838
       1.4546192       14.234962
       1.5461955       16.124315
      0.61096458       8.8943245
      0.91419587       12.009600
       1.1275790       12.637420
      0.83354752       10.952374
       1.4856627       15.139805
       1.2918936       14.374721
      0.83277675       11.286925
       1.3135022       8.0855736
       1.1578268       12.874481
       1.1377105       12.782683
       1.3915930       7.6724794
       1.4720663       15.635517
       1.3445835       14.484819
       1.3895361       14.276599
      0.64659209       9.8046684
       1.4410954       15.834530
       1.0926072       13.018897
      0.96791770       12.014190
       1.4673041       15.729825
       1.5820485       14.692649
       1.3799825       16.332012
       1.4804711       15.979569
       1.4827319       14.711326
       1.2092038       13.048060
       1.2596163       13.872807
      0.91714308       11.526308
      0.48338764       8.9118256
       1.6111051       15.335387
       1.4296567       15.456901
       1.2530089       13.077364
       1.2869698       13.764800
      0.98008227       12.483870
      0.84147784       11.478693
      0.58901863       8.9939381
      0.72681143       9.5601621
       1.2617637       13.005299
       1.4503677       15.268986
       1.4682733       15.594792
      0.97032859       12.136090
      0.65987261       10.250725
       1.5597281       15.107325
       1.6248279       15.711675
       1.3861482       8.0090954
       1.5274442       16.021233
       1.5310643       15.763642
      0.60976983       8.7358580
      0.73795182       10.592603
       1.3009205       14.207150
       1.5977579       15.817576
       1.0110865       12.248336
       1.3870248       14.353394
       1.6522350       15.939701
       1.2937210       14.113582
       1.6723389       15.720539
      0.99620008       11.888586
       1.5427983       16.082754
       1.2792936       13.709011
       1.5969888       15.924141
       1.5925298       16.189115
      0.97920674       11.860170
       1.3082290       13.871718
       1.4820192       14.875475
       1.5731043       15.695761
       1.5419548       16.147304
       1.4180720       16.086826
       1.2669476       13.398281
       1.0355444       12.325686
      0.66217838       10.375278
       1.5461474       15.493320
       1.0244014       12.095209
       1.6298087       15.899856
      0.64875000       8.1176875
       1.4492061       14.597239
       1.6295267       15.443720
       1.2150321       14.333871
       1.2908155       13.269709
       1.5193077       16.032947
       1.3261412       7.8263756
       1.4904624       15.620494
      0.84843413       10.631232
       1.6552464       15.842668
       1.2698636       14.088375
       1.2909353       13.233937
       1.5314361       16.163654
       1.1139520       12.550890
       1.4424668       15.601346
       1.5806707       15.728610
       1.1382857       12.978733
       1.3904891       14.782023
       1.4706794       15.094864
       1.1399265       12.426558
       1.5793958       15.142042
       1.5684370       15.332213
      0.80729720       11.344951
      0.76935831       10.007733
       1.5729384       15.898903
      0.88675352       11.749127
       1.6092936       15.910597
       1.5151267       15.057813
      0.81664152       10.763810
       1.8696344       5.6522221
       1.5179754       15.671677
       1.2986996       14.162534
      0.98132266       11.899790
       1.5769704       16.158235
      0.69509312       8.3220792
       1.2557633       13.953491
       1.6005088       15.027817
       1.4636978       15.791714
      0.64043466       9.6335788
      0.76607442       10.425982
      0.92809189       11.458619
       1.3553376       8.1576104
      0.69644583       9.6898817
       1.3802257       16.185803
       1.5582304       15.868942
       1.4667318       15.989661
       1.1904577       12.648196
      0.90068887       11.090391
       1.3551248       14.861083
       1.2086450       13.279830
       1.3858627       14.558227
       1.4522699       14.823130
       1.1692096       12.488217
      0.71827923       8.2080247
       1.6053575       15.817366
       1.5493607       15.025186
       1.3863198       14.401715
       1.3897336       14.141278
       1.5960949       15.322749
      0.59306096       9.7544199
       1.1949309       8.7273199
       1.5296940       16.281365
       1.3844573       14.698992
       1.4919983       15.368564
      0.84140071       11.251190
       1.5021429       15.158102
       1.6699437       15.783591
      0.82940270       11.219975
       1.4353642       15.201189
       1.4578896       14.615344
      0.90348524       12.049394
      0.52095078       9.2159248
       1.2966772       13.221660
       1.0456279       12.193282
       1.4056318       15.602490
       1.0821436       12.397561
      0.58818787       8.3211850
      0.63727037       8.2587173
       1.3869883       15.347683
       1.6000625       15.351342
      0.47015869       8.8362109
       1.4113666       15.092784
       1.4103582       15.376325
       1.3556991       14.198495
      0.61380864       10.074146
       1.4196946       14.980415
       1.5418694       15.005205
       1.5484725       15.842218
       1.0689834       12.182813
       1.5252719       15.771274
       1.5229004       15.311526
       1.4170458       14.702837
       1.1380922       12.466320
       1.2318441       13.871548
       1.5385178       15.147256
      0.87446014       11.666065
       1.1696569       12.608554
       1.2442031       13.430829
       1.4102769       14.730143
       1.4776854       14.500273
      0.95952740       11.466396
       1.5701066       16.180879
      0.64579426       9.7837613
      0.63426484       9.9264737
      0.88354500       11.378210
       1.5239534       15.486008
      0.88692374       11.150467
       1.6431474       14.848741
       1.5210832       15.338598
       1.6289636       15.446095
       1.6842245       15.447054
      0.90745295       10.645770
       1.3731241       14.178366
      0.90298118       11.507544
      0.62568831       9.4854948
       1.1426911       13.116751
       1.3660403       14.961180
       1.6650247       14.887576
      0.58797056       8.7600687
       1.3599200       14.255280
       1.5140445       14.203503
       1.3639542       14.023073
       1.3614519       14.419603
      0.70598344       8.0511103
       1.4642731       15.818549
      0.61113430       8.3498059
       1.1152732       12.277727
       1.7005411       15.164782
       1.6107287       15.581394
       1.3017068       14.015884
       1.2443495       13.518173
       1.5149851       15.100150
       1.3710945       14.951635
       1.3558231       13.658034
      0.54441808       9.0373615
       1.4683942       14.442766
       1.6969794       16.018563
       1.7638328       15.907702
       1.3480244       13.869334
       1.4540079       15.141522
       1.1039950       12.687663
       1.4281740       13.791468
       1.0756205       12.745783
      0.97363418       12.046046
      0.61675870       9.7143764
      0.67275253       10.595011
       1.7134581       15.885311
       1.3528798       13.918362
       1.3715982       13.692681
       1.3871083       14.605422
       1.3260100       8.0719303
       1.3574497       8.0024103
      0.89908641       12.153507
       1.4756952       14.734646
       1.1178074       12.617946
       1.3225994       14.108651
       1.2694446       8.4953673
       1.4772722       15.509304
      0.99532971       12.281382
       1.5832030       16.088020
       1.4827841       15.162249
       1.1495017       12.775233
      0.73956864       8.1317904
       1.0152057       8.1748987
       1.4929401       15.334881
       1.2534894       13.079528
       1.3094598       12.995177
       1.6265635       16.109179
       1.4642080       15.073565
      0.81857630       11.162359
       1.4869524       15.692924
      0.84889070       11.344683
       1.4109531       14.434206
       1.6170517       16.146344
       1.5669220       16.179951
       1.2468770       13.198396
       1.4920379       16.199008
      0.85716083       10.957286
       1.4230816       15.192729
      0.64605171       9.6975985
      0.79082478       10.939553
       1.0222688       12.571001
       1.3774312       14.239398
       1.6682110       16.176125
      0.93156883       11.643723
       1.4499983       14.907980
       1.5755558       15.905228
       1.3449553       13.827096
       1.4987272       15.483796
       1.6448398       16.022148
       1.4666825       15.650717
       1.1734946       13.567251
      0.79185340       10.802378
       1.7932896       15.646148
      0.75972585       10.114013
       1.2695484       13.898361
      0.54744257       9.6091465
       1.1161728       12.388976
      0.60237577       8.8868828
       1.0957956       12.762245
       1.5664909       14.720996
       1.5565503       15.050706
       1.5235989       15.491482
       1.5139333       13.734395
       1.3327894       13.913490
       1.2705353       13.377213
       1.4352547       14.291917
       1.0672204       12.843727
       1.2423189       13.659002
       1.3520488       13.896268
      0.68224741       8.6076861
      0.92577816       11.473069
       1.5318107       14.893069
      0.62079889       8.1817937
       1.6386460       15.728516
       1.4453660       14.239785
      0.84571946       11.584601
      0.67677841       10.014323
       1.3247601       13.613411
      0.53835086       8.4793376
       1.4702337       16.085739
       1.2695302       13.143812
       1.4745091       14.444859
       1.4572446       15.879186
       1.4482270       14.735289
       1.4667964       14.468479
       1.3298067       14.529933
      0.73777391       10.702756
      0.59181905       9.2553018
      0.50207878       8.9866174
       1.3706378       14.419614
       1.2142406       13.263922
       1.2663171       14.341427
       1.5611216       16.078830
       1.3492656       15.026709
      0.91718254       11.916381
      0.78726089       10.135258
       1.3234441       13.476469
      0.84183593       11.577793
       1.4299925       15.863724
       1.3837511       13.893210
       1.2125267       13.295282
       1.5428159       15.387457
       1.2801470       7.9618529
       1.5077207       15.334223
       1.4341401       16.241773
       1.3925113       14.852670
       1.2931922       14.176471
       1.4457390       15.304204
      0.87051271       11.589531
       1.4432403       14.063203
       1.5230990       15.188534
      0.70375455       10.014045
       1.3831933       15.859977
       1.2736525       13.385933
       1.1916946       13.043909
      0.70692508       9.9772241
       1.3369210       13.848833
       1.5405414       14.663307
       1.3768537       14.366320
       1.5339890       15.261778
       1.3952474       14.655450
       1.6100599       16.089681
      0.63186424       9.6340888
       1.5409016       15.795933
       1.4113563       14.149657
      0.57172485       10.056641
       1.5622424       16.082638
       1.5930884       15.825505
       1.4764145       14.948760
       1.4956284       15.987464
       1.5389039       15.311058
       1.5017877       14.945631
       1.3658197       14.446806
       1.5040236       14.552928
       1.4982777       15.295540
       1.5727106       15.062797
       1.5254407       16.057324
       1.7574549       16.007587
      0.94448976       11.232109
       1.5732764       15.431028
       1.3746321       15.951833
       1.0113927       12.047596
       1.0501729       12.374911
      0.69859939       10.382628
       1.5666668       15.456941
      0.80906546       10.054755
       1.4737094       14.997533
       1.5506814       15.514029
       1.5265951       15.296279
       1.4797778       15.979337
      0.58479088       8.5313946
       1.4529186       14.563090
       1.5085386       15.689109
       1.2854073       13.899476
      0.81005460       10.829574
      0.78250087       10.677706
       1.2131502       12.977281
      0.96817350       11.376812
       1.1350341       13.439414
       1.5303057       14.529540
       1.1394329       8.2248020
       1.3378569       14.213952
       1.2807318       14.084366
       1.3022931       16.308981
       1.2740905       13.639636
       1.7694928       15.211784
      0.70000836       8.2468640
       1.4928216       15.006367
       1.2772475       13.861332
       1.4050374       16.065053
       1.5481552       14.944937
       1.3156972       7.7399985
       1.3895541       15.219545
       1.3951905       15.535569
       1.4485816       15.595381
       1.4368620       14.570254
       1.5191671       15.972874
       1.3598522       14.322773
       1.3202576       14.143335
       1.4949962       14.779360
       1.5683716       15.850511
       1.0826992       13.233785
       1.2223467       13.589837
      0.81955101       10.782098
       1.5088576       15.657518
       1.2550027       13.245058
       1.2477596       13.896235
