Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,8.20000,4.4206848145,2.6106169224,4.153,4.210,3.5094,-0.164,8,0.821,0.401,332.85,164.93,104.29,79.77,65.88,2,-1.79e-06,0.04,6.346e-01,3.501e-01,1.670e-03,3.093e-03,5.557e-03,-1.000,1.532e-02,-5.755,-3.695,-1.075,-5.011
0.0152,0.01508,8.20000,4.4206886292,2.6106169224,4.152,4.235,3.5059,-0.204,8,0.821,0.401,361.50,177.21,111.69,85.52,70.64,2,-2.34e-06,0.06,6.346e-01,3.501e-01,1.671e-03,3.093e-03,5.557e-03,-1.000,1.532e-02,-5.818,-3.617,-0.868,-4.949
0.0152,0.01508,8.20000,4.4206938744,2.6106169224,4.149,4.263,3.5021,-0.246,8,0.821,0.401,393.03,191.37,120.20,92.14,76.12,2,-3.12e-06,0.09,6.346e-01,3.501e-01,1.672e-03,3.093e-03,5.557e-03,-1.000,1.532e-02,-5.887,-3.513,-0.610,-4.864
0.0152,0.01508,8.20000,4.4207000732,2.6106169224,4.147,4.285,3.4991,-0.281,8,0.821,0.401,412.82,203.67,127.56,97.88,80.88,2,-3.93e-06,0.12,6.345e-01,3.501e-01,1.672e-03,3.093e-03,5.557e-03,-1.000,1.532e-02,-5.942,-3.411,-0.378,-4.778
0.0152,0.01508,8.20000,4.4207081795,2.6106169224,4.143,4.300,3.4969,-0.305,8,0.821,0.402,427.51,212.90,133.08,102.18,84.44,2,-4.63e-06,0.16,6.345e-01,3.501e-01,1.673e-03,3.093e-03,5.557e-03,-1.000,1.533e-02,-5.981,-3.332,-0.216,-4.712
0.0152,0.01508,8.20000,4.4207172394,2.6106171608,4.140,4.310,3.4955,-0.321,8,0.822,0.402,437.15,219.01,136.72,105.02,86.79,2,-5.15e-06,0.18,6.345e-01,3.501e-01,1.674e-03,3.093e-03,5.557e-03,-1.000,1.533e-02,-6.005,-3.283,-0.114,-4.669
0.0152,0.01508,8.20000,4.4207277298,2.6106171608,4.135,4.316,3.4946,-0.331,8,0.822,0.402,442.95,222.71,138.92,106.74,88.22,2,-5.47e-06,0.19,6.345e-01,3.502e-01,1.675e-03,3.093e-03,5.557e-03,-1.000,1.533e-02,-6.019,-3.253,-0.053,-4.644
0.0152,0.01508,8.20000,4.4207401276,2.6106171608,4.130,4.319,3.4941,-0.336,8,0.822,0.402,446.46,224.96,140.26,107.79,89.09,2,-5.67e-06,0.20,6.345e-01,3.502e-01,1.676e-03,3.092e-03,5.557e-03,-1.000,1.533e-02,-6.027,-3.229,-0.008,-4.623
0.0152,0.01508,8.20000,4.4207539558,2.6106173992,4.124,4.321,3.4937,-0.340,8,0.822,0.402,448.90,226.53,141.19,108.52,89.69,2,-5.82e-06,0.21,6.345e-01,3.502e-01,1.677e-03,3.092e-03,5.557e-03,-1.000,1.533e-02,-6.031,-3.205,0.034,-4.603
0.0152,0.01508,8.20000,4.4207696915,2.6106173992,4.117,4.322,3.4934,-0.344,8,0.823,0.403,451.05,227.92,142.01,109.17,90.23,2,-5.94e-06,0.22,6.345e-01,3.502e-01,1.678e-03,3.092e-03,5.557e-03,-1.000,1.533e-02,-6.035,-3.184,0.071,-4.584
0.0152,0.01508,8.20000,4.4207696915,2.6106173992,4.117,4.522,3.4661,-0.652,8,0.823,0.404,700.05,398.05,241.86,187.47,155.15,2,-4.74e-05,1.84,6.344e-01,3.502e-01,1.683e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.534,-0.621,4.267,-2.353
0.0152,0.01508,8.20000,4.4207701683,2.6106173992,4.117,4.505,3.4684,-0.627,8,0.823,0.404,674.73,379.87,231.31,179.16,148.26,2,-3.99e-05,1.55,6.344e-01,3.502e-01,1.683e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.492,-1.052,3.589,-2.734
0.0152,0.01508,8.20000,4.4207706451,2.6106173992,4.117,4.458,3.4747,-0.555,8,0.823,0.404,609.24,333.74,204.40,158.02,130.72,2,-2.46e-05,0.90,6.344e-01,3.502e-01,1.684e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.376,-2.058,1.986,-3.617
0.0152,0.01508,8.20000,4.4207715988,2.6106173992,4.116,4.418,3.4803,-0.492,8,0.823,0.404,557.18,297.99,183.44,141.58,117.09,2,-1.61e-05,0.58,6.344e-01,3.502e-01,1.684e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.275,-2.558,1.165,-4.047
0.0152,0.01508,8.20000,4.4207730293,2.6106173992,4.115,4.359,3.4883,-0.402,8,0.823,0.404,489.67,252.96,156.87,120.78,99.85,2,-8.76e-06,0.31,6.344e-01,3.502e-01,1.684e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.128,-3.007,0.417,-4.433
0.0152,0.01508,8.20000,4.4207754135,2.6106173992,4.114,4.274,3.4998,-0.270,8,0.823,0.404,406.08,199.50,125.05,95.95,79.27,2,-3.62e-06,0.11,6.344e-01,3.502e-01,1.684e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.915,-3.434,-0.436,-4.796
0.0152,0.01508,8.20000,4.4207787514,2.6106173992,4.113,4.218,3.5075,-0.184,8,0.823,0.404,345.84,170.69,107.74,82.48,68.12,2,-2.02e-06,0.04,6.344e-01,3.502e-01,1.685e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.775,-3.644,-0.956,-4.967
0.0152,0.01508,8.20000,4.4207830429,2.6106176376,4.111,4.244,3.5039,-0.224,8,0.823,0.404,375.61,183.41,115.40,88.43,73.05,2,-2.64e-06,0.07,6.344e-01,3.502e-01,1.686e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.839,-3.553,-0.728,-4.894
0.0152,0.01508,8.20000,4.4207882881,2.6106176376,4.108,4.271,3.5002,-0.266,8,0.823,0.405,403.63,197.98,124.13,95.24,78.68,2,-3.51e-06,0.10,6.344e-01,3.502e-01,1.687e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.907,-3.446,-0.464,-4.806
0.0152,0.01508,8.20000,4.4207949638,2.6106176376,4.105,4.292,3.4971,-0.301,8,0.823,0.405,423.70,210.56,131.65,101.10,83.54,2,-4.41e-06,0.15,6.344e-01,3.503e-01,1.687e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.961,-3.336,-0.235,-4.712
0.0152,0.01508,8.20000,4.4208030701,2.6106176376,4.101,4.308,3.4950,-0.325,8,0.823,0.405,438.52,219.95,137.25,105.47,87.16,2,-5.19e-06,0.18,6.344e-01,3.503e-01,1.688e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-5.999,-3.259,-0.079,-4.647
0.0152,0.01508,8.20000,4.4208121300,2.6106176376,4.097,4.317,3.4936,-0.340,8,0.823,0.405,448.21,226.15,140.94,108.36,89.55,2,-5.74e-06,0.21,6.344e-01,3.503e-01,1.689e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.023,-3.201,0.036,-4.597
0.0152,0.01508,8.20000,4.4208230972,2.6106178761,4.092,4.322,3.4927,-0.350,8,0.824,0.406,454.00,229.88,143.15,110.09,90.98,2,-6.1e-06,0.23,6.344e-01,3.503e-01,1.690e-03,3.092e-03,5.557e-03,-1.000,1.534e-02,-6.036,-3.150,0.130,-4.553
0.0152,0.01508,8.20000,4.4208359718,2.6106178761,4.086,4.325,3.4922,-0.355,8,0.824,0.406,457.46,232.12,144.48,111.13,91.85,2,-6.31e-06,0.19,6.344e-01,3.503e-01,1.691e-03,3.092e-03,5.557e-03,-1.000,1.535e-02,-6.043,-3.202,0.053,-4.598
0.0152,0.01508,8.20000,4.4208502769,2.6106178761,4.079,4.327,3.4918,-0.359,8,0.824,0.406,459.85,233.67,145.40,111.86,92.45,2,-6.46e-06,0.20,6.344e-01,3.503e-01,1.691e-03,3.092e-03,5.557e-03,-1.000,1.535e-02,-6.048,-3.183,0.087,-4.582
0.0152,0.01508,8.20000,4.4208664894,2.6106181145,4.072,4.328,3.4915,-0.363,8,0.824,0.406,461.93,235.04,146.20,112.49,92.97,2,-6.59e-06,0.21,6.344e-01,3.503e-01,1.690e-03,3.092e-03,5.557e-03,-1.000,1.535e-02,-6.051,-3.165,0.120,-4.566
0.0152,0.01508,8.20000,4.4208664894,2.6106181145,4.072,4.528,3.4641,-0.672,8,0.824,0.410,717.16,410.98,249.30,193.41,160.06,2,-5.27e-05,2.11,6.342e-01,3.504e-01,1.707e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.549,-0.192,4.915,-1.967
0.0152,0.01508,8.20000,4.4208669662,2.6106181145,4.071,4.511,3.4663,-0.646,8,0.824,0.410,691.55,392.43,238.54,184.93,153.03,2,-4.44e-05,1.71,6.342e-01,3.504e-01,1.707e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.508,-0.794,3.992,-2.506
0.0152,0.01508,8.20000,4.4208674431,2.6106181145,4.071,4.465,3.4726,-0.575,8,0.824,0.410,625.15,345.20,211.05,163.31,135.10,2,-2.75e-05,1.05,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.394,-1.812,2.371,-3.399
0.0152,0.01508,8.20000,4.4208683968,2.6106181145,4.070,4.425,3.4782,-0.512,8,0.825,0.410,571.66,308.13,189.35,146.27,120.97,2,-1.8e-05,0.67,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.292,-2.397,1.418,-3.906
0.0152,0.01508,8.20000,4.4208703041,2.6106181145,4.070,4.366,3.4862,-0.422,8,0.825,0.410,502.65,261.67,161.99,124.84,103.20,2,-9.82e-06,0.35,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.146,-2.917,0.556,-4.353
0.0152,0.01508,8.20000,4.4208726883,2.6106181145,4.068,4.282,3.4978,-0.291,8,0.825,0.410,417.15,206.48,129.19,99.22,81.97,2,-4.07e-06,0.13,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-5.934,-3.355,-0.287,-4.727
0.0152,0.01508,8.20000,4.4208760262,2.6106181145,4.067,4.225,3.5055,-0.204,8,0.825,0.410,358.57,176.36,111.13,85.15,70.32,2,-2.26e-06,0.05,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-5.793,-3.587,-0.831,-4.919
0.0152,0.01508,8.20000,4.4208803177,2.6106181145,4.064,4.251,3.5020,-0.244,8,0.825,0.410,389.51,189.56,119.06,91.32,75.44,2,-2.96e-06,0.08,6.342e-01,3.504e-01,1.709e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-5.857,-3.488,-0.586,-4.838
0.0152,0.01508,8.20000,4.4208860397,2.6106183529,4.061,4.278,3.4982,-0.286,8,0.825,0.410,414.05,204.54,128.03,98.31,81.23,2,-3.92e-06,0.12,6.342e-01,3.504e-01,1.709e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-5.924,-3.368,-0.317,-4.738
0.0152,0.01508,8.20000,4.4208927155,2.6106183529,4.058,4.299,3.4952,-0.320,8,0.825,0.410,434.43,217.43,135.72,104.32,86.20,2,-4.92e-06,0.17,6.342e-01,3.504e-01,1.710e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-5.978,-3.261,-0.096,-4.646
0.0152,0.01508,8.20000,4.4209008217,2.6106183529,4.053,4.314,3.4930,-0.344,8,0.825,0.410,449.44,227.03,141.43,108.78,89.89,2,-5.77e-06,0.21,6.342e-01,3.504e-01,1.710e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-6.015,-3.174,0.076,-4.572
0.0152,0.01508,8.20000,4.4209103584,2.6106183529,4.048,4.323,3.4916,-0.359,8,0.825,0.410,459.24,233.35,145.19,111.72,92.33,2,-6.38e-06,0.20,6.342e-01,3.504e-01,1.710e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-6.038,-3.173,0.098,-4.572
0.0152,0.01508,8.20000,4.4209218025,2.6106185913,4.042,4.328,3.4908,-0.369,8,0.826,0.410,465.11,237.17,147.45,113.49,93.80,2,-6.77e-06,0.22,6.342e-01,3.504e-01,1.710e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-6.051,-3.128,0.181,-4.533
0.0152,0.01508,8.20000,4.4209346771,2.6106185913,4.035,4.331,3.4902,-0.374,8,0.826,0.410,468.65,239.49,148.82,114.57,94.69,2,-7.01e-06,0.23,6.342e-01,3.504e-01,1.710e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-6.058,-3.100,0.233,-4.508
0.0152,0.01508,8.20000,4.4209499359,2.6106185913,4.028,4.333,3.4898,-0.378,8,0.826,0.410,471.11,241.11,149.78,115.33,95.32,2,-7.17e-06,0.24,6.342e-01,3.504e-01,1.709e-03,3.091e-03,5.556e-03,-1.000,1.537e-02,-6.062,-3.080,0.268,-4.490
0.0152,0.01508,8.20000,4.4209666252,2.6106188297,4.019,4.334,3.4895,-0.382,8,0.826,0.410,473.28,242.55,150.62,116.00,95.87,2,-7.32e-06,0.25,6.342e-01,3.504e-01,1.708e-03,3.091e-03,5.556e-03,-1.000,1.536e-02,-6.065,-3.063,0.294,-4.476
0.0152,0.01508,8.20000,4.4209666252,2.6106188297,4.019,4.533,3.4618,-0.692,8,0.826,0.417,735.01,424.74,257.19,199.71,165.28,2,-5.85e-05,2.39,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.563,0.246,5.575,-1.573
0.0152,0.01508,8.20000,4.4209671021,2.6106188297,4.019,4.517,3.4641,-0.666,8,0.826,0.417,709.08,405.76,246.20,191.06,158.10,2,-4.94e-05,1.97,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.522,-0.382,4.617,-2.136
0.0152,0.01508,8.20000,4.4209675789,2.6106188297,4.018,4.472,3.4704,-0.596,8,0.826,0.417,641.75,357.38,218.09,168.92,139.74,2,-3.08e-05,1.22,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.409,-1.531,2.807,-3.151
0.0152,0.01508,8.20000,4.4209685326,2.6106188297,4.018,4.431,3.4760,-0.533,8,0.826,0.417,586.79,318.89,195.60,151.25,125.09,2,-2.02e-05,0.76,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.308,-2.234,1.675,-3.763
0.0152,0.01508,8.20000,4.4209704399,2.6106188297,4.017,4.373,3.4840,-0.443,8,0.826,0.417,516.21,270.90,167.39,129.13,106.75,2,-1.1e-05,0.39,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.162,-2.821,0.703,-4.268
0.0152,0.01508,8.20000,4.4209728241,2.6106188297,4.015,4.289,3.4956,-0.312,8,0.826,0.417,428.72,213.87,133.56,102.68,84.83,2,-4.58e-06,0.16,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-5.952,-3.271,-0.131,-4.652
0.0152,0.01508,8.20000,4.4209761620,2.6106188297,4.013,4.232,3.5035,-0.224,8,0.827,0.417,371.93,182.34,114.69,87.96,72.65,2,-2.54e-06,0.07,6.340e-01,3.506e-01,1.737e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-5.809,-3.517,-0.684,-4.858
0.0152,0.01508,8.20000,4.4209809303,2.6106188297,4.010,4.257,3.4999,-0.264,8,0.827,0.417,400.36,196.04,122.90,94.36,77.95,2,-3.31e-06,0.09,6.340e-01,3.506e-01,1.737e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-5.873,-3.417,-0.437,-4.776
0.0152,0.01508,8.20000,4.4209861755,2.6106188297,4.007,4.284,3.4961,-0.306,8,0.827,0.417,424.90,211.46,132.12,101.56,83.90,2,-4.39e-06,0.15,6.340e-01,3.506e-01,1.737e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-5.939,-3.287,-0.167,-4.666
0.0152,0.01508,8.20000,4.4209933281,2.6106190681,4.003,4.305,3.4931,-0.340,8,0.827,0.417,445.58,224.67,139.98,107.70,88.99,2,-5.49e-06,0.19,6.340e-01,3.506e-01,1.737e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-5.992,-3.181,0.049,-4.575
0.0152,0.01508,8.20000,4.4210014343,2.6106190681,3.998,4.320,3.4910,-0.364,8,0.827,0.417,460.78,234.48,145.81,112.26,92.77,2,-6.42e-06,0.20,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.029,-3.139,0.150,-4.539
0.0152,0.01508,8.20000,4.4210114479,2.6106190681,3.992,4.329,3.4896,-0.379,8,0.827,0.417,470.69,240.94,149.64,115.27,95.26,2,-7.09e-06,0.24,6.340e-01,3.506e-01,1.736e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.051,-3.069,0.277,-4.479
0.0152,0.01508,8.20000,4.4210228920,2.6106190681,3.985,4.334,3.4887,-0.388,8,0.827,0.417,476.65,244.86,151.96,117.08,96.76,2,-7.52e-06,0.26,6.340e-01,3.506e-01,1.735e-03,3.090e-03,5.556e-03,-1.000,1.540e-02,-6.064,-3.031,0.341,-4.446
0.0152,0.01508,8.20000,4.4210362434,2.6106193066,3.977,4.336,3.4882,-0.394,8,0.828,0.416,480.26,247.25,153.37,118.20,97.68,2,-7.78e-06,0.27,6.340e-01,3.506e-01,1.734e-03,3.090e-03,5.556e-03,-1.000,1.539e-02,-6.070,-3.006,0.381,-4.424
0.0152,0.01508,8.20000,4.4210515022,2.6106193066,3.967,4.338,3.4877,-0.398,8,0.828,0.416,482.80,248.94,154.37,118.99,98.33,2,-7.96e-06,0.28,6.340e-01,3.506e-01,1.733e-03,3.090e-03,5.556e-03,-1.000,1.539e-02,-6.074,-2.987,0.411,-4.408
0.0152,0.01508,8.20000,4.4210686684,2.6106195450,3.957,4.339,3.4874,-0.402,8,0.828,0.415,485.04,250.45,155.25,119.69,98.91,2,-8.12e-06,0.29,6.340e-01,3.506e-01,1.731e-03,3.090e-03,5.556e-03,-1.000,1.539e-02,-6.076,-2.970,0.438,-4.392
0.0152,0.01508,8.20000,4.4210686684,2.6106195450,3.957,4.538,3.4595,-0.713,8,0.828,0.425,753.54,439.33,265.53,206.41,170.82,2,-6.5e-05,2.67,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.575,0.692,6.251,-1.170
0.0152,0.01508,8.20000,4.4210691452,2.6106195450,3.957,4.522,3.4617,-0.688,8,0.828,0.425,727.30,419.92,254.31,197.56,163.48,2,-5.49e-05,2.26,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.535,0.075,5.306,-1.724
0.0152,0.01508,8.20000,4.4210696220,2.6106195450,3.956,4.477,3.4680,-0.618,8,0.828,0.425,659.00,370.28,225.53,174.88,144.66,2,-3.45e-05,1.39,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.423,-1.246,3.251,-2.898
0.0152,0.01508,8.20000,4.4210705757,2.6106195450,3.956,4.437,3.4736,-0.555,8,0.828,0.425,602.52,330.30,202.21,156.53,129.45,2,-2.26e-05,0.85,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.321,-2.065,1.939,-3.615
0.0152,0.01508,8.20000,4.4210724831,2.6106195450,3.954,4.379,3.4817,-0.465,8,0.828,0.425,530.33,280.67,173.09,133.67,110.50,2,-1.24e-05,0.44,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.177,-2.718,0.861,-4.177
0.0152,0.01508,8.20000,4.4210748672,2.6106195450,3.953,4.295,3.4934,-0.334,8,0.828,0.425,440.76,221.67,138.16,106.33,87.85,2,-5.16e-06,0.18,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-5.967,-3.183,0.029,-4.574
0.0152,0.01508,8.20000,4.4210782051,2.6106195450,3.950,4.237,3.5014,-0.245,8,0.828,0.425,385.86,188.64,118.43,90.93,75.09,2,-2.84e-06,0.08,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-5.823,-3.442,-0.528,-4.793
0.0152,0.01508,8.20000,4.4210824966,2.6106195450,3.947,4.263,3.4977,-0.286,8,0.828,0.425,411.16,202.86,126.94,97.57,80.59,2,-3.72e-06,0.11,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-5.887,-3.336,-0.287,-4.704
0.0152,0.01508,8.20000,4.4210882187,2.6106195450,3.944,4.289,3.4940,-0.327,8,0.829,0.425,436.19,218.76,136.42,104.98,86.72,2,-4.91e-06,0.17,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-5.953,-3.202,-0.013,-4.590
0.0152,0.01508,8.20000,4.4210948944,2.6106197834,3.939,4.310,3.4909,-0.361,8,0.829,0.425,457.19,232.30,144.47,111.27,91.94,2,-6.12e-06,0.23,6.338e-01,3.507e-01,1.769e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.005,-3.064,0.254,-4.471
0.0152,0.01508,8.20000,4.4211034775,2.6106197834,3.933,4.324,3.4888,-0.384,8,0.829,0.424,472.57,242.34,150.42,115.94,95.80,2,-7.15e-06,0.24,6.338e-01,3.507e-01,1.768e-03,3.089e-03,5.555e-03,-1.000,1.543e-02,-6.041,-3.035,0.320,-4.447
0.0152,0.01508,8.20000,4.4211130142,2.6106197834,3.927,4.333,3.4874,-0.400,8,0.829,0.424,482.59,248.94,154.33,119.00,98.34,2,-7.88e-06,0.28,6.338e-01,3.507e-01,1.768e-03,3.090e-03,5.555e-03,-1.000,1.543e-02,-6.063,-2.973,0.425,-4.393
0.0152,0.01508,8.20000,4.4211244583,2.6106197834,3.919,4.338,3.4865,-0.409,8,0.829,0.424,488.62,252.94,156.69,120.86,99.88,2,-8.35e-06,0.30,6.338e-01,3.507e-01,1.767e-03,3.090e-03,5.555e-03,-1.000,1.543e-02,-6.075,-2.935,0.486,-4.361
0.0152,0.01508,8.20000,4.4211378098,2.6106200218,3.910,4.340,3.4860,-0.414,8,0.829,0.424,492.29,255.40,158.14,122.00,100.82,2,-8.64e-06,0.31,6.339e-01,3.507e-01,1.765e-03,3.090e-03,5.555e-03,-1.000,1.543e-02,-6.081,-2.911,0.525,-4.339
0.0152,0.01508,8.20000,4.4211525917,2.6106200218,3.900,4.342,3.4856,-0.418,8,0.830,0.423,494.88,257.16,159.17,122.82,101.50,2,-8.84e-06,0.32,6.339e-01,3.507e-01,1.763e-03,3.090e-03,5.555e-03,-1.000,1.543e-02,-6.085,-2.892,0.554,-4.322
0.0152,0.01508,8.20000,4.4211697578,2.6106202602,3.889,4.343,3.4852,-0.422,8,0.830,0.423,497.18,258.73,160.08,123.56,102.10,2,-9.02e-06,0.33,6.339e-01,3.507e-01,1.761e-03,3.090e-03,5.555e-03,-1.000,1.542e-02,-6.087,-2.874,0.581,-4.306
0.0152,0.01508,8.20000,4.4211697578,2.6106202602,3.888,4.542,3.4570,-0.734,8,0.830,0.434,767.17,-1.00,-1.00,-1.00,-1.00,2,-7.22e-05,2.96,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.585,1.141,6.944,-0.762
0.0152,0.01508,8.20000,4.4211702347,2.6106202602,3.888,4.526,3.4592,-0.709,8,0.830,0.434,746.13,434.87,262.85,204.43,169.15,2,-6.12e-05,2.55,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.546,0.537,6.007,-1.306
0.0152,0.01508,8.20000,4.4211707115,2.6106202602,3.888,4.482,3.4655,-0.641,8,0.830,0.434,676.81,383.89,233.34,181.15,149.84,2,-3.86e-05,1.56,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.435,-0.957,3.700,-2.642
0.0152,0.01508,8.20000,4.4211716652,2.6106202602,3.887,4.441,3.4712,-0.577,8,0.830,0.434,618.77,342.30,209.14,162.08,134.03,2,-2.53e-05,0.97,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.334,-1.863,2.255,-3.436
0.0152,0.01508,8.20000,4.4211735725,2.6106202602,3.886,4.384,3.4793,-0.487,8,0.830,0.434,544.90,290.93,179.05,138.44,114.44,2,-1.39e-05,0.49,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.190,-2.605,1.037,-4.076
0.0152,0.01508,8.20000,4.4211759567,2.6106202602,3.884,4.300,3.4910,-0.357,8,0.830,0.434,453.20,229.84,142.97,110.16,91.00,2,-5.82e-06,0.21,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-5.981,-3.078,0.216,-4.480
0.0152,0.01508,8.20000,4.4211792946,2.6106202602,3.881,4.242,3.4992,-0.267,8,0.830,0.434,398.91,195.23,122.33,94.03,77.65,2,-3.18e-06,0.09,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-5.836,-3.367,-0.377,-4.726
0.0152,0.01508,8.20000,4.4211840630,2.6106202602,3.878,4.268,3.4955,-0.307,8,0.830,0.434,422.32,210.01,131.16,100.93,83.36,2,-4.17e-06,0.14,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-5.900,-3.246,-0.125,-4.624
0.0152,0.01508,8.20000,4.4211893082,2.6106202602,3.873,4.294,3.4917,-0.349,8,0.830,0.434,447.87,226.41,140.92,108.56,89.68,2,-5.49e-06,0.19,6.336e-01,3.509e-01,1.809e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-5.965,-3.114,0.145,-4.511
0.0152,0.01508,8.20000,4.4211964607,2.6106202602,3.868,4.314,3.4887,-0.382,8,0.830,0.434,469.20,240.32,149.17,115.03,95.04,2,-6.83e-06,0.23,6.336e-01,3.509e-01,1.808e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.016,-3.030,0.312,-4.439
0.0152,0.01508,8.20000,4.4212045670,2.6106204987,3.862,4.329,3.4865,-0.406,8,0.831,0.434,484.78,250.60,155.25,119.80,98.99,2,-7.96e-06,0.28,6.336e-01,3.509e-01,1.808e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.051,-2.935,0.472,-4.357
0.0152,0.01508,8.20000,4.4212145805,2.6106204987,3.855,4.337,3.4851,-0.421,8,0.831,0.434,494.92,257.36,159.24,122.94,101.58,2,-8.77e-06,0.32,6.336e-01,3.509e-01,1.807e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.073,-2.874,0.572,-4.305
0.0152,0.01508,8.20000,4.4212260246,2.6106204987,3.846,4.342,3.4843,-0.430,8,0.831,0.434,501.02,261.47,161.66,124.84,103.16,2,-9.28e-06,0.34,6.336e-01,3.509e-01,1.806e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.084,-2.836,0.634,-4.271
0.0152,0.01508,8.20000,4.4212393761,2.6106207371,3.836,4.344,3.4837,-0.435,8,0.831,0.433,504.76,264.01,163.15,126.02,104.14,2,-9.6e-06,0.35,6.337e-01,3.509e-01,1.805e-03,3.089e-03,5.554e-03,-1.000,1.547e-02,-6.090,-2.810,0.675,-4.249
