0.0152 0.01508 6.60000 0.8000000119 2.4187245369    0.800 -0.277  3.6280  4.082    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.463 5.745 6.490 4.927
0.0152 0.01508 6.60000 0.8380957246 2.4313542843    0.838 -0.246  3.6322  4.088    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.384 5.643 6.368 4.837
0.0152 0.01508 6.60000 0.8500000238 2.4350347519    0.850 -0.235  3.6335  4.088    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.27e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.357 5.609 6.328 4.806
0.0152 0.01508 6.60000 0.8838466406 2.4448795319    0.883 -0.205  3.6372  4.090    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.283 5.516 6.218 4.723
0.0152 0.01508 6.60000 0.9000000358 2.4492788315    0.899 -0.191  3.6390  4.091    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.247 5.470 6.164 4.683
0.0152 0.01508 6.60000 0.9324015379 2.4575769901    0.932 -0.166  3.6424  4.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.184 5.390 6.069 4.612
0.0152 0.01508 6.60000 0.9500000477 2.4618122578    0.950 -0.152  3.6442  4.096    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.25e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.149 5.346 6.017 4.572
0.0152 0.01508 6.60000 0.9671913385 2.4657788277    0.967 -0.138  3.6460  4.098    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.42e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.116 5.303 5.967 4.535
0.0152 0.01508 6.60000 1.0000000000 2.4729156494    1.000 -0.110  3.6495  4.098    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.83e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.045 5.215 5.863 4.456
0.0152 0.01508 6.60000 1.0179364681 2.4765942097    1.018 -0.097  3.6514  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.76e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.012 5.173 5.814 4.419
0.0152 0.01508 6.60000 1.0499999523 2.4828116894    1.050 -0.070  3.6548  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.945 5.090 5.717 4.346
0.0152 0.01508 6.60000 1.0999703407 2.4916753769    1.099 -0.029  3.6601  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.67e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.842 4.962 5.569 4.233
0.0152 0.01508 6.60000 1.1000000238 2.4916803837    1.099 -0.029  3.6601  4.100    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.67e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.842 4.962 5.569 4.233
0.0152 0.01508 6.60000 1.1499999762 2.4996678829    1.149  0.010  3.6653  4.102    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.5e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.745 4.844 5.431 4.127
0.0152 0.01508 6.60000 1.1937727928 2.5060327053    1.193  0.043  3.6698  4.103    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.663 4.744 5.315 4.039
