# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Mon May 30 16:37:44 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.017268 0.07400 9.20000 1.9798558950 2.5676763058    1.852  3.575  3.5090  0.119    8  0.575  0.385   147.38    80.42    51.58    40.21    32.95  2 -7.07e-08      0.00 6.752e-01 3.074e-01 2.075e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.167 -2.143 0.394 -3.447
0.017268 0.07400 9.20000 1.9798576832 2.5676763058    1.851  3.364  3.5363  0.438    8  0.575  0.385    77.77    45.13    29.71    22.96    18.79  2 -2.97e-08      0.00 6.752e-01 3.074e-01 2.075e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.640 -2.352 -0.651 -3.527
0.017268 0.07400 9.20000 1.9798605442 2.5676765442    1.850  3.353  3.5376  0.454    8  0.575  0.385    75.33    43.85    28.90    22.33    18.27  2 -2.84e-08      0.00 6.752e-01 3.074e-01 2.075e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.614 -2.355 -0.690 -3.522
0.017268 0.07400 9.20000 1.9798644781 2.5676765442    1.848  3.425  3.5283  0.345    8  0.576  0.385    93.68    53.40    34.88    27.03    22.13  2 -3.84e-08      0.00 6.752e-01 3.074e-01 2.075e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.792 -2.327 -0.410 -3.546
0.017268 0.07400 9.20000 1.9798694849 2.5676767826    1.846  3.542  3.5130  0.166    8  0.576  0.385   133.90    73.74    47.48    36.97    30.29  2 -6.24e-08      0.00 6.752e-01 3.074e-01 2.075e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.084 -2.184 0.222 -3.473
0.017268 0.07400 9.20000 1.9798755646 2.5676770210    1.843  3.650  3.4988  0.001    8  0.577  0.385   186.34    99.39    63.14    49.38    40.48  2 -9.71e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.354 -2.023 0.790 -3.357
0.017268 0.07400 9.20000 1.9798829556 2.5676774979    1.840  3.722  3.4892 -0.110    8  0.578  0.385   232.74   121.49    76.47    59.99    49.21  2 -2.07e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.534 -1.935 1.074 -3.286
0.017268 0.07400 9.20000 1.9798915386 2.5676777363    1.836  3.758  3.4842 -0.168    8  0.579  0.385   261.02   134.73    84.41    66.33    54.42  2 -3.05e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.626 -1.927 1.118 -3.282
0.017268 0.07400 9.20000 1.9799013138 2.5676782131    1.832  3.773  3.4820 -0.192    8  0.580  0.385   274.09   140.78    88.03    69.22    56.79  1 -3.59e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.663 -1.920 1.141 -3.277
0.017268 0.07400 9.20000 1.9799125195 2.5676786900    1.827  3.780  3.4809 -0.205    8  0.582  0.385   280.79   143.85    89.85    70.68    58.00  1 -3.89e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.680 -1.915 1.153 -3.273
0.017268 0.07400 9.20000 1.9799127579 2.5676786900    1.826  3.723  3.4884 -0.118    8  0.582  0.385   235.98   122.95    77.34    60.70    49.79  2 -2.15e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.538 -1.924 1.090 -3.276
0.017268 0.07400 9.20000 1.9799137115 2.5676786900    1.825  3.613  3.5030  0.050    8  0.582  0.385   168.53    90.73    57.86    45.21    37.05  2 -8.62e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.263 -2.063 0.636 -3.386
0.017268 0.07400 9.20000 1.9799153805 2.5676789284    1.824  3.407  3.5305  0.366    8  0.582  0.385    89.47    51.22    33.51    25.97    21.25  2 -3.71e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.747 -2.334 -0.477 -3.542
0.017268 0.07400 9.20000 1.9799180031 2.5676789284    1.823  3.394  3.5321  0.386    8  0.583  0.385    86.05    49.45    32.41    25.10    20.54  2 -3.52e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.714 -2.337 -0.525 -3.536
0.017268 0.07400 9.20000 1.9799215794 2.5676791668    1.821  3.463  3.5228  0.279    8  0.583  0.385   106.60    60.00    38.98    30.27    24.79  2 -4.71e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.887 -2.282 -0.200 -3.527
0.017268 0.07400 9.20000 1.9799262285 2.5676794052    1.818  3.575  3.5077  0.105    8  0.584  0.385   150.71    82.01    52.53    40.99    33.58  2 -7.47e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.167 -2.107 0.464 -3.415
0.017268 0.07400 9.20000 1.9799318314 2.5676796436    1.814  3.678  3.4938 -0.054    8  0.584  0.385   207.27   109.32    69.12    54.17    44.42  2 -1.37e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.424 -1.950 0.970 -3.294
0.017268 0.07400 9.20000 1.9799386263 2.5676798820    1.810  3.746  3.4843 -0.161    8  0.585  0.385   256.63   132.54    83.08    65.30    53.56  2 -2.81e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.594 -1.901 1.141 -3.256
0.017268 0.07400 9.20000 1.9799464941 2.5676801205    1.805  3.780  3.4794 -0.216    8  0.586  0.385   286.46   146.34    91.31    71.88    58.97  1 -4.06e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.680 -1.889 1.187 -3.248
0.017268 0.07400 9.20000 1.9799555540 2.5676805973    1.800  3.794  3.4773 -0.240    8  0.588  0.385   300.23   152.63    95.05    74.88    61.44  1 -4.74e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.715 -1.888 1.204 -3.248
0.017268 0.07400 9.20000 1.9799658060 2.5676810741    1.793  3.800  3.4762 -0.252    8  0.589  0.385   307.00   155.84    96.95    76.41    62.70  1 -5.11e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.730 -1.885 1.216 -3.246
0.017268 0.07400 9.20000 1.9799660444 2.5676810741    1.793  3.755  3.4822 -0.183    8  0.589  0.385   267.86   137.66    86.12    67.75    55.58  1 -3.21e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.618 -1.882 1.175 -3.238
0.017268 0.07400 9.20000 1.9799668789 2.5676810741    1.792  3.648  3.4969 -0.017    8  0.589  0.385   191.87   101.89    64.61    50.60    41.48  2 -1.05e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.349 -1.964 0.888 -3.302
0.017268 0.07400 9.20000 1.9799684286 2.5676810741    1.791  3.445  3.5245  0.296    8  0.589  0.385   102.42    57.85    37.63    29.23    23.93  2 -4.59e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.842 -2.280 -0.250 -3.518
0.017268 0.07400 9.20000 1.9799709320 2.5676813126    1.789  3.430  3.5265  0.319    8  0.590  0.385    97.91    55.55    36.20    28.10    23.00  2 -4.33e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.805 -2.294 -0.321 -3.521
0.017268 0.07400 9.20000 1.9799742699 2.5676815510    1.786  3.498  3.5171  0.213    8  0.590  0.385   121.03    67.25    43.44    33.82    27.70  2 -5.75e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.974 -2.205 0.060 -3.477
0.017268 0.07400 9.20000 1.9799784422 2.5676815510    1.782  3.606  3.5021  0.044    8  0.591  0.385   169.69    91.19    58.11    45.44    37.24  2 -8.96e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.244 -2.018 0.705 -3.343
0.017268 0.07400 9.20000 1.9799836874 2.5676817894    1.778  3.704  3.4884 -0.111    8  0.592  0.385   231.29   120.53    75.84    59.56    48.84  2 -1.94e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.490 -1.878 1.133 -3.229
0.017268 0.07400 9.20000 1.9799900055 2.5676820278    1.773  3.770  3.4791 -0.215    8  0.592  0.385   284.74   145.33    90.67    71.42    58.59  1 -3.88e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.654 -1.859 1.218 -3.217
0.017268 0.07400 9.20000 1.9799972773 2.5676825047    1.767  3.803  3.4741 -0.269    8  0.594  0.385   312.67   160.20    99.50    78.49    64.41  1 -5.55e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.737 -1.859 1.253 -3.222
0.017268 0.07400 9.20000 1.9800056219 2.5676827431    1.760  3.816  3.4718 -0.294    8  0.595  0.385   323.23   167.32   103.71    81.88    67.19  1 -6.49e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.771 -1.854 1.275 -3.218
0.017268 0.07400 9.20000 1.9800151587 2.5676832199    1.752  3.823  3.4705 -0.307    8  0.596  0.385   328.99   171.33   106.08    83.79    68.76  1 -7.06e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.788 -1.847 1.292 -3.212
0.017268 0.07400 9.20000 1.9800153971 2.5676832199    1.752  3.790  3.4751 -0.256    8  0.596  0.385   305.79   156.07    97.04    76.54    62.80  1    -5e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.704 -1.846 1.258 -3.207
0.017268 0.07400 9.20000 1.9800162315 2.5676832199    1.751  3.684  3.4899 -0.091    8  0.596  0.385   221.56   115.83    72.99    57.32    46.99  2 -1.66e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.440 -1.858 1.140 -3.209
0.017268 0.07400 9.20000 1.9800176620 2.5676832199    1.749  3.485  3.5178  0.219    8  0.597  0.385   118.81    66.09    42.71    33.27    27.24  2  -5.8e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.942 -2.195 0.046 -3.464
0.017268 0.07400 9.20000 1.9800199270 2.5676834583    1.746  3.468  3.5201  0.245    8  0.597  0.385   112.82    63.08    40.85    31.80    26.03  2 -5.44e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.899 -2.224 -0.061 -3.483
0.017268 0.07400 9.20000 1.9800231457 2.5676834583    1.743  3.534  3.5107  0.140    8  0.597  0.385   139.15    76.19    48.92    38.19    31.27  2 -7.16e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.064 -2.089 0.398 -3.388
0.017268 0.07400 9.20000 1.9800270796 2.5676836967    1.738  3.637  3.4958 -0.024    8  0.598  0.385   193.47   102.47    64.92    50.91    41.72  2 -1.09e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.323 -1.909 0.964 -3.249
0.017268 0.07400 9.20000 1.9800320864 2.5676839352    1.732  3.731  3.4822 -0.174    8  0.599  0.385   261.26   134.24    84.01    66.15    54.25  1 -2.83e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.558 -1.825 1.227 -3.181
0.017268 0.07400 9.20000 1.9800379276 2.5676841736    1.725  3.793  3.4730 -0.274    8  0.600  0.385   312.07   160.82    99.82    78.82    64.66  1 -5.48e-07      0.01 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.713 -1.820 1.297 -3.183
0.017268 0.07400 9.20000 1.9800448418 2.5676844120    1.718  3.825  3.4681 -0.327    8  0.601  0.385   335.76   176.71   109.20    86.36    70.86  1 -7.71e-07      0.02 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.791 -1.816 1.337 -3.183
0.017268 0.07400 9.20000 1.9800528288 2.5676848888    1.709  3.837  3.4658 -0.352    8  0.602  0.385   346.88   184.40   113.73    90.02    73.87  1 -8.97e-07      0.02 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.823 -1.813 1.360 -3.181
0.017268 0.07400 9.20000 1.9800617695 2.5676851273    1.698  3.843  3.4644 -0.366    8  0.603  0.385   353.09   188.86   116.34    92.13    75.61  1 -9.74e-07      0.02 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.838 -1.804 1.380 -3.174
0.017268 0.07400 9.20000 1.9800620079 2.5676853657    1.698  3.821  3.4676 -0.330    8  0.603  0.385   335.78   177.21   109.47    86.62    71.07  1 -7.71e-07      0.02 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.781 -1.800 1.356 -3.167
0.017268 0.07400 9.20000 1.9800627232 2.5676853657    1.697  3.717  3.4825 -0.167    8  0.603  0.385   256.54   131.84    82.53    65.02    53.31  1 -2.61e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.522 -1.796 1.252 -3.152
0.017268 0.07400 9.20000 1.9800641537 2.5676853657    1.694  3.521  3.5107  0.141    8  0.604  0.385   138.08    75.57    48.51    37.90    31.03  2 -7.39e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.033 -2.059 0.427 -3.358
0.017268 0.07400 9.20000 1.9800662994 2.5676853657    1.690  3.502  3.5133  0.169    8  0.604  0.385   130.34    71.75    46.16    36.04    29.51  2 -6.89e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -3.985 -2.095 0.302 -3.382
0.017268 0.07400 9.20000 1.9800692797 2.5676856041    1.686  3.567  3.5037  0.065    8  0.604  0.385   160.69    86.58    55.23    43.25    35.42  2 -9.01e-08      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.147 -1.969 0.709 -3.289
0.017268 0.07400 9.20000 1.9800730944 2.5676858425    1.679  3.667  3.4888 -0.096    8  0.605  0.385   222.14   115.75    72.87    57.32    46.98  2  -1.6e-07      0.00 6.752e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.397 -1.795 1.208 -3.146
0.017268 0.07400 9.20000 1.9800778627 2.5676858425    1.671  3.757  3.4752 -0.243    8  0.606  0.385   294.46   150.64    93.71    74.01    60.69  1 -4.18e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.622 -1.770 1.326 -3.131
0.017268 0.07400 9.20000 1.9800834656 2.5676860809    1.662  3.816  3.4660 -0.341    8  0.607  0.385   338.26   179.75   110.92    87.84    72.07  1 -7.92e-07      0.02 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.770 -1.769 1.396 -3.137
0.017268 0.07400 9.20000 1.9800900221 2.5676865578    1.651  3.846  3.4609 -0.394    8  0.608  0.385   363.89   197.39   121.28    96.20    78.94  1 -1.11e-06      0.03 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.844 -1.755 1.457 -3.129
0.017268 0.07400 9.20000 1.9800975323 2.5676867962    1.639  3.858  3.4584 -0.420    8  0.609  0.385   376.59   206.43   126.55   100.48    82.45  1 -1.29e-06      0.04 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.875 -1.742 1.502 -3.120
0.017268 0.07400 9.20000 1.9801061153 2.5676872730    1.625  3.864  3.4567 -0.436    8  0.610  0.385   384.38   212.16   129.88   103.20    84.68  1 -1.42e-06      0.04 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.890 -1.730 1.537 -3.111
0.017268 0.07400 9.20000 1.9801063538 2.5676872730    1.625  3.852  3.4584 -0.418    8  0.610  0.385   374.24   205.17   125.79    99.90    81.97  1 -1.25e-06      0.04 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.860 -1.730 1.511 -3.108
0.017268 0.07400 9.20000 1.9801070690 2.5676872730    1.623  3.750  3.4736 -0.255    8  0.610  0.385   295.97   152.76    94.90    75.05    61.53  1  -4.3e-07      0.01 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.604 -1.729 1.376 -3.090
0.017268 0.07400 9.20000 1.9801083803 2.5676872730    1.619  3.558  3.5022  0.051    8  0.611  0.385   163.88    87.91    55.99    43.92    35.96  2 -9.76e-08      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.124 -1.900 0.819 -3.225
0.017268 0.07400 9.20000 1.9801104069 2.5676872730    1.614  3.536  3.5051  0.082    8  0.611  0.385   153.76    83.02    53.01    41.55    34.01  2 -9.05e-08      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.071 -1.936 0.704 -3.251
0.017268 0.07400 9.20000 1.9801131487 2.5676875114    1.607  3.600  3.4952 -0.023    8  0.612  0.385   189.71   100.17    63.41    49.85    40.83  2 -1.18e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.229 -1.800 1.082 -3.141
0.017268 0.07400 9.20000 1.9801167250 2.5676875114    1.598  3.696  3.4802 -0.182    8  0.612  0.385   261.23   133.31    83.30    65.78    53.91  1 -2.59e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.470 -1.702 1.357 -3.059
0.017268 0.07400 9.20000 1.9801211357 2.5676877499    1.587  3.782  3.4665 -0.325    8  0.613  0.385   324.82   172.58   106.58    84.50    69.29  1 -6.54e-07      0.01 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.685 -1.701 1.453 -3.067
0.017268 0.07400 9.20000 1.9801263809 2.5676879883    1.574  3.838  3.4571 -0.423    8  0.614  0.385   372.71   205.36   125.81   100.04    82.06  1 -1.21e-06      0.04 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.825 -1.686 1.565 -3.064
0.017268 0.07400 9.20000 1.9801324606 2.5676882267    1.558  3.866  3.4518 -0.476    8  0.615  0.385   401.36   225.68   137.64   109.63    89.95  1 -1.69e-06      0.06 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.896 -1.661 1.670 -3.049
0.017268 0.07400 9.20000 1.9801394939 2.5676887035    1.541  3.878  3.4489 -0.505    8  0.616  0.385   416.52   236.79   144.07   114.89    94.26  1 -1.99e-06      0.08 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.925 -1.629 1.755 -3.023
0.017268 0.07400 9.20000 1.9801474810 2.5676889420    1.522  3.883  3.4468 -0.524    8  0.617  0.385   426.73   244.53   148.52   118.54    97.26  1  -2.2e-06      0.09 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.939 -1.607 1.817 -3.005
0.017268 0.07400 9.20000 1.9801477194 2.5676889420    1.521  3.884  3.4466 -0.525    8  0.617  0.385   427.45   245.06   148.83   118.80    97.47  1 -2.22e-06      0.09 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.940 -1.606 1.821 -3.004
0.017268 0.07400 9.20000 1.9801483154 2.5676889420    1.518  3.780  3.4625 -0.359    8  0.617  0.385   335.44   181.33   111.62    88.71    72.73  1 -7.53e-07      0.02 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.681 -1.642 1.539 -3.011
0.017268 0.07400 9.20000 1.9801496267 2.5676889420    1.512  3.592  3.4916 -0.056    8  0.618  0.385   200.37   104.70    66.06    52.08    42.64  1 -1.36e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.209 -1.679 1.278 -3.026
0.017268 0.07400 9.20000 1.9801515341 2.5676891804    1.503  3.569  3.4947 -0.023    8  0.618  0.385   187.21    98.51    62.31    49.10    40.19  1 -1.26e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.152 -1.709 1.182 -3.051
0.017268 0.07400 9.20000 1.9801541567 2.5676891804    1.491  3.630  3.4843 -0.130    8  0.619  0.385   232.23   119.27    74.79    59.11    48.40  1 -1.66e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.306 -1.621 1.407 -2.975
0.017268 0.07400 9.20000 1.9801576138 2.5676894188    1.476  3.723  3.4687 -0.289    8  0.619  0.385   299.94   158.72    98.23    77.99    63.91  1 -4.56e-07      0.01 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.538 -1.592 1.538 -2.956
0.017268 0.07400 9.20000 1.9801617861 2.5676896572    1.457  3.805  3.4544 -0.434    8  0.620  0.385   368.91   205.53   125.69   100.23    82.17  1 -1.13e-06      0.03 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.743 -1.583 1.689 -2.962
0.017268 0.07400 9.20000 1.9801666737 2.5676898956    1.435  3.859  3.4443 -0.534    8  0.621  0.385   425.03   245.36   148.81   119.03    97.62  1 -2.09e-06      0.09 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.877 -1.534 1.914 -2.933
0.017268 0.07400 9.20000 1.9801725149 2.5676901340    1.410  3.885  3.4382 -0.593    8  0.622  0.385   460.62   271.52   163.86   131.36   107.74  0 -2.95e-06      0.15 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.943 -1.450 2.147 -2.867
0.017268 0.07400 9.20000 1.9801791906 2.5676903725    1.382  3.896  3.4344 -0.628    8  0.623  0.385   456.43    -1.00    -1.00    -1.00    -1.00  0 -3.55e-06      0.19 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.970 -1.386 2.309 -2.814
0.017268 0.07400 9.20000 1.9801868200 2.5676906109    1.351  3.901  3.4312 -0.656    8  0.624  0.385   451.19    -1.00    -1.00    -1.00    -1.00  0 -4.07e-06      0.33 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.982 -1.157 2.720 -2.616
0.017268 0.07400 9.20000 1.9801869392 2.5676906109    1.349  3.913  3.4290 -0.677    8  0.624  0.385   450.84    -1.00    -1.00    -1.00    -1.00  0 -4.65e-06      0.38 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -5.013 -1.085 2.880 -2.557
0.017268 0.07400 9.20000 1.9801876545 2.5676906109    1.341  3.809  3.4456 -0.509    8  0.624  0.385   400.72   230.38   139.90   112.09    91.86  1 -1.58e-06      0.05 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.752 -1.472 1.924 -2.863
0.017268 0.07400 9.20000 1.9801888466 2.5676908493    1.326  3.623  3.4753 -0.210    8  0.625  0.385   256.19   133.71    83.19    66.14    54.13  1 -2.33e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.289 -1.452 1.629 -2.811
0.017268 0.07400 9.20000 1.9801906347 2.5676908493    1.304  3.598  3.4782 -0.180    8  0.625  0.385   243.70   126.25    78.72    62.58    51.20  1 -2.12e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.226 -1.433 1.630 -2.791
0.017268 0.07400 9.20000 1.9801931381 2.5676908493    1.274  3.659  3.4663 -0.298    8  0.626  0.385   288.09   155.39    95.94    76.56    62.67  1 -3.88e-07      0.00 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.377 -1.408 1.731 -2.772
0.017268 0.07400 9.20000 1.9801963568 2.5676910877    1.237  3.748  3.4488 -0.471    8  0.626  0.385   368.84   210.54   128.15   102.83    84.21  1  -1.1e-06      0.03 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.601 -1.385 1.945 -2.768
0.017268 0.07400 9.20000 1.9802002907 2.5676913261    1.193  3.827  3.4324 -0.630    8  0.627  0.385   424.01    -1.00    -1.00    -1.00    -1.00  0 -2.87e-06      0.15 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.797 -1.260 2.422 -2.682
0.017268 0.07400 9.20000 1.9802050591 2.5676915646    1.143  3.877  3.4205 -0.748    8  0.628  0.385   414.90    -1.00    -1.00    -1.00    -1.00  0 -5.69e-06      0.52 6.751e-01 3.074e-01 2.074e-03 2.494e-03 7.178e-03 -1.000 1.745e-02 -4.923 -0.725 3.533 -2.228
