_RAJ2000,_DEJ2000,_r,RA_ICRS,DE_ICRS,GaiaDR2,Plx,pmRA*,pmDE,RV,o_Gmag,Gmag,BP-RP,proba,Cluster,Teff50,Simbad,_RA.icrs,_DE.icrs,source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,labels,Separation
97.3858344058658,-31.302411617569,0.021842,97.38582789907,-31.30238775193,2893941890237680640,0.14854346668924057,-1.2912729000618723,5.542988268249678,,314,16.619421,0.64248466,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,7099.0933,Simbad,97.38583440587,-31.30241161757,2893941890237680640,97.38582767722305,-31.302386972439287,-1.274489967034608,0.044160977,5.4782624447142245,0.044811375,0.64793396,16.606747,0.1506276893738085,0.041243147,,,239.49497074343444,-18.025803060414717,1.0193928,466,57,57,0,0.002887946369918923
97.3943577264553,-31.3064243382654,0.024408,97.39435214988,-31.30640124214,2893941890238160512,0.29449038007850176,-1.1066234209295667,5.364262217781269,,305,16.573784,0.6768379,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6118.7446,Simbad,97.39435772646,-31.30642433827,2893941890238160512,97.39435192814229,-31.30640048782816,-1.2415013616359187,0.041844517,5.385792071328217,0.042888436,0.6772213,16.563288,0.2588096481658833,0.040376645,,,239.50168585420695,-18.02047591590673,1.018353,447,31,32,0,0.0027998622430950304
97.3988438804694,-31.291727251041,0.010241,97.39883468593,-31.29170240754,2893941920298929152,0.25815765905880467,-1.8248614893721946,5.7701029977999845,,299,17.748535,0.89144707,0.7,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6295.684,Simbad,97.39884388047,-31.29172725104,2893941920298929152,97.39883446837315,-31.29170162540546,-1.3397890187764712,0.082484595,5.466603138514711,0.08455294,0.9081154,17.73396,0.2862655189801813,0.07998212,,,239.48874978459347,-18.011565684857494,1.080489,465,56,55,0,0.0028941332766713643
97.4064978836355,-31.2854103545467,0.010389,97.40649261635,-31.28538587914,2893941920299538944,0.19475305957933745,-1.0454813278706296,5.684610279119644,,310,17.083042,0.717186,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.40649788364,-31.28541035455,2893941920299538944,97.40649240694651,-31.285385100748897,-1.1327825214296305,0.055585116,5.607300447359057,0.055045214,0.7115879,17.067295,0.2319040714267934,0.053467844,,,239.48506377419886,-18.003173030043474,1.0150881,461,54,56,0,0.0028753102933503616
97.4083369461372,-31.2832240200318,0.011456,97.40833078743,-31.28320044315,2893941924597391232,0.166413322070664,-1.222443947493142,5.475921452015358,,299,15.604352,0.7408638,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5190.5776,Simbad,97.40833694614,-31.28322402003,2893941924597391232,97.40833056794953,-31.283199675412305,-1.2446540709771088,0.02745661,5.50777403467287,0.026624808,0.73513126,15.591938,0.2130732493107307,0.024927856,,,239.4835236425073,-18.000915078676005,1.0230256,452,52,54,0,0.002845147768439063
97.4124029694951,-31.2872744837943,0.015767,97.41239612474,-31.28725080892,2893941924597392256,0.22908052628246775,-1.3585582204864937,5.498681495189463,,316,15.700976,1.0502558,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,4968.345,Simbad,97.4124029695,-31.28727448379,2893941924597392256,97.41239590160521,-31.287250043524192,-1.2757438363313405,0.027372207,5.47343393641854,0.026588446,1.0382233,15.689031,0.24132101705141965,0.025582286,,,239.48881916284546,-17.999151310459517,1.0485033,475,56,58,0,0.0028396484656916707
97.407637800394,-31.2842237147951,0.011018,97.40763232402,-31.28420124926,2893941924597392384,0.22275055351247922,-1.0869955894395473,5.217801420097113,,302,16.922855,0.65535164,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.40763780039,-31.2842237148,2893941924597392384,97.40763209514039,-31.28420050949848,-1.2900095459815772,0.053908467,5.4272056745319865,0.050536048,0.6514549,16.909382,0.22538589561889388,0.04895776,,,239.48427577336946,-18.001835028939528,1.0221156,456,55,56,0,0.002754663114472379
97.4013224796854,-31.2827620184203,0.005448,97.40131586058,-31.28273859691,2893941924597394176,0.1735683912976199,-1.313834809494584,5.439834399537563,,315,16.984936,0.7127762,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6606.5947,Simbad,97.40132247969,-31.28276201842,2893941924597394176,97.40131564283263,-31.282737808075865,-1.2601472937634188,0.05270698,5.528651323736267,0.050225817,0.7128029,16.970371,0.20819214792004226,0.048243675,,,239.48077945276728,-18.006331971480677,1.0107942,484,56,54,0,0.0029177525249032697
97.4131086318568,-31.2913362700923,0.018056,97.41310171198,-31.29131305577,2893941924597394432,0.1703547391226449,-1.3734094057608899,5.391713090213875,,311,17.131594,0.7050781,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6469.271,Simbad,97.41310863186,-31.29133627009,2893941924597394432,97.41310150495048,-31.29131229881509,-1.2090997199612796,0.058438685,5.427411149115886,0.057229947,0.7045021,17.115313,0.21906639760754548,0.05369581,,,239.4930286548953,-18.00006656898026,1.0440688,477,56,58,0,0.0027984749762710597
97.4032849913618,-31.2851263928431,0.007726,97.40327899587,-31.28510267121,2893941924597394816,0.26984183137019446,-1.190023757268397,5.509540220391126,,294,16.304367,0.64817524,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6247.8027,Simbad,97.40328499136,-31.28512639284,2893941924597394816,97.40327876588553,-31.285101914153213,-1.2748446647439586,0.038670633,5.51090060977571,0.036703356,0.6501827,16.290598,0.2696413847291644,0.035792284,,,239.48373653677413,-18.005628511376802,1.028388,461,53,49,0,0.0028157529615753644
97.4088690080196,-31.289847742198,0.014197,97.40886172598,-31.2898239944,2893941924597395712,0.17123646827748,-1.4453131032358097,5.515618413328362,,334,16.140669,0.6675339,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,7249.961,Simbad,97.40886900802,-31.2898477422,2893941924597395712,97.40886149806434,-31.28982322435777,-1.3418553295269797,0.03378696,5.534069727930843,0.034549125,0.6676607,16.12686,0.20251359561161442,0.031709753,,,239.49018498126884,-18.00290052204706,1.000332,474,57,55,0,0.002859448672063218
97.4012115078041,-31.2868211670389,0.007151,97.40120517631,-31.28679779582,2893941924597398656,0.12968828872512356,-1.256692826948302,5.428153788157296,,311,15.6809,0.6500454,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6627.0703,Simbad,97.4012115078,-31.28682116704,2893941924597398656,97.4012049646169,-31.286797024147184,-1.1797660019210938,0.028261842,5.472498008543909,0.027173795,0.651494,15.669077,0.17766083804834962,0.02599833,,,239.48471956057432,-18.007895722781754,0.9714079,461,55,54,0,0.0028533418832953033
97.4093894539276,-31.2943853731633,0.017431,97.40938137128,-31.29436131556,2893941924597399936,0.3004430437750774,-1.6041376368013305,5.587572325841075,,251,16.756336,0.5438261,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.40938945393,-31.29438537316,2893941924597399936,97.40938110312496,-31.29436053216128,-1.3154730246121182,0.052131206,5.432768377426584,0.048900012,0.63085747,16.747385,0.255194532542014,0.048079405,,,239.49479917404793,-18.00413640071821,0.9516873,406,18,18,0,0.0029384011037747616
97.4025111427041,-31.2917182145299,0.011624,97.40250523463,-31.29169484882,2893941924597400960,0.2231840551940656,-1.172590244612777,5.426875350389977,,318,15.8082075,0.6480665,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6290.126,Simbad,97.4025111427,-31.29171821453,2893941924597400960,97.40250502707681,-31.291694068567,-1.191480327322662,0.029641408,5.586476025188608,0.028607117,0.64200115,15.795614,0.1991967993432525,0.027534548,,,239.4899412516935,-18.008640870436476,1.0388764,480,58,57,0,0.0028805664256600933
97.4047584306637,-31.2947985139388,0.015253,97.4047521248,-31.29477496015,2893941924597402368,0.22287918860284484,-1.2514992949723178,5.47055718732685,,341,16.181843,0.67197704,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6873.683,Simbad,97.40475843066,-31.29479851394,2893941924597402368,97.40475190911305,-31.294774184389016,-1.235172395760347,0.033257082,5.502568658725322,0.03300891,0.66119003,16.168816,0.24809021308665108,0.031352874,,,239.49369235346563,-18.00797183395844,1.0323101,495,58,60,0,0.002870475192895965
97.4071829989074,-31.2968431158623,0.018108,97.40717541369,-31.29682062425,2893941924597402752,0.14818987318317928,-1.5053748194347696,5.22385731582931,,324,16.796177,0.676445,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6841.6123,Simbad,97.40718299891,-31.29684311586,2893941924597402752,97.40717517146331,-31.29681989473406,-1.3511675035514683,0.045998108,5.351248713609565,0.045627795,0.66044426,16.781382,0.15849776891232797,0.042794216,,,239.4964877484156,-18.006786440480695,1.0173473,502,60,57,0,0.0027299161297846914
97.4011023996086,-31.293782923988,0.012862,97.40109680709,-31.29375955708,2893941924597403648,0.2790854895653292,-1.1099367447969672,5.427152766991057,,324,16.688684,0.7308655,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6467.0757,Simbad,97.40110239961,-31.29378292399,2893941924597403648,97.40109659045469,-31.293758803869153,-1.250178154154703,0.046229284,5.442236493119282,0.047482662,0.7133579,16.681837,0.20202973289892764,0.044170078,,,239.4915038336342,-18.0105126037559,1.0892942,488,59,56,0,0.0027922527764251566
97.4051000314319,-31.2982972752602,0.018418,97.40509320143,-31.29827370867,2893941924597405056,0.14393488668039373,-1.3554726374030772,5.473530967442835,,306,16.51186,0.63284683,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5752.896,Simbad,97.40510003143,-31.29829727526,2893941924597405056,97.40509296646093,-31.2982729400493,-1.2622799563121718,0.03994968,5.545735766292502,0.03945935,0.6307907,16.498508,0.25781641672608296,0.03808307,,,239.497231073566,-18.00897211768451,0.9333687,476,50,53,0,0.002859878640514666
97.4026468336734,-31.2977464954796,0.017025,97.40264018318,-31.29772281752,2893941924597406336,0.22751701044015707,-1.3198539670849436,5.499397688436526,,329,16.53983,0.6496353,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6262.3687,Simbad,97.40264683367,-31.29774649548,2893941924597406336,97.4026399718014,-31.297722033691716,-1.2558995910925517,0.040527325,5.552938615868037,0.04165418,0.64444923,16.528263,0.21716483311777252,0.038368937,,,239.4958902897408,-18.010724537335726,1.033872,487,59,57,0,0.0028957292737583234
97.4306688774654,-31.2920656980607,0.032088,97.4306626198,-31.29204276339,2893941954658624384,0.249256127176181,-1.2419695288296109,5.326761191405749,,277,17.2757,0.7160835,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6077.9263,Simbad,97.43066887747,-31.29206569806,2893941954658624384,97.43066239998328,-31.292042022487678,-1.2983747142571178,0.06266724,5.45918210414557,0.060186706,0.70365906,17.260357,0.19615067864495722,0.059583355,,,239.49948080897036,-17.986352842568316,1.0240037,450,51,50,0,0.0027516347160544846
97.4280670705347,-31.2884032112418,0.028964,97.42806014864,-31.28837883001,2893941954658633088,0.1999331160231925,-1.3738534628556398,5.662737638775946,,267,17.85028,0.91220856,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6249.796,Simbad,97.42806707053,-31.28840321124,2893941958958074752,97.4280599204636,-31.28837806416337,-1.3189327899247032,0.08815924,5.519364904676982,0.087745376,0.8715153,17.825739,0.2121989891778796,0.08237418,,,239.49504199796775,-17.987091935521693,0.96246094,440,52,51,0,0.0028450085155863024
97.4357510115188,-31.2910968236001,0.035982,97.43574360475,-31.29107424469,2893941958953780992,0.24312029076266306,-1.4700481834724899,5.2441342770848856,,291,17.942877,0.8123722,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6076.509,Simbad,97.43575101152,-31.2910968236,2893941958953780992,97.43574334860517,-31.29107349257669,-1.4107328048819043,0.09614216,5.444246712521747,0.0919659,0.7983303,17.922401,0.3126760032165967,0.08886646,,,239.5001925682744,-17.981956092999685,1.0405841,445,42,40,0,0.002819941134300252
97.4263060721367,-31.2806663757579,0.026784,97.42629998019,-31.28064254318,2893941958957117696,0.2755468940025673,-1.2092241418973644,5.535308241143921,,301,16.25967,0.6518049,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6613.0854,Simbad,97.42630607214,-31.28066637576,2893941958957117696,97.4262997703846,-31.280641774462925,-1.214635647606073,0.037023254,5.44953938037962,0.035674423,0.64085865,16.244644,0.21768823970448303,0.03376537,,,239.48689005516553,-17.985679411589523,1.0519466,468,55,56,0,0.0028416679393428435
97.4289467290954,-31.2837234222209,0.029056,97.42894081082,-31.2837001323,2893941958957118464,0.17188886501473627,-1.1747143873814858,5.409273120358996,,286,16.879595,0.6627121,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6509.3174,Simbad,97.4289467291,-31.28372342222,2893941958957118464,97.42894060188122,-31.283699362655433,-1.1658552207854254,0.050453026,5.427781533431735,0.049350675,0.65550804,16.862556,0.23919289002937436,0.046243906,,,239.49074760007204,-17.984689187221164,0.99153453,465,53,50,0,0.0028443112019345463
97.4393051614278,-31.2779906585546,0.038075,97.43929964333,-31.277965725,2893941989018387712,0.24387176727969734,-1.0953489465934856,5.791018854857895,,275,17.925505,0.79870033,0.7,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6061.646,Simbad,97.43930516143,-31.27799065855,2893941989018387712,97.43929943102341,-31.27796494540477,-1.2445700911897217,0.09586894,5.419666719878451,0.095981896,0.78475,17.90406,0.2377144595912118,0.08736528,,,239.48851761618542,-17.974356713410202,0.96867764,425,50,51,0,0.002881558167886383
97.4419873641799,-31.273771094128,0.040993,97.44198214977,-31.27374773128,2893941989018393600,0.30603799667338594,-1.0351138128116228,5.426209017784792,,275,16.616817,0.64079285,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6039.465,Simbad,97.44198736418,-31.27377109413,2893941989018393600,97.44198194865753,-31.27374697336019,-1.164662222298151,0.044509992,5.404701816303679,0.043810174,0.63175964,16.602444,0.2828537504224392,0.041374233,,,239.48526415248458,-17.97068649839713,1.0553857,439,54,54,0,0.0027978014786193585
97.4310438273141,-31.2780605494107,0.031053,97.43103780075,-31.27803615419,2893941993316852608,0.18004436244715297,-1.196279313357229,5.665985767423417,,296,16.814655,0.6635666,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6254.9185,Simbad,97.43104382731,-31.27806054941,2893941993316852608,97.4310375799914,-31.278035373106185,-1.249628760696764,0.050154734,5.560590613281591,0.047857076,0.6514282,16.798882,0.22150682736454494,0.045308482,,,239.48588598016482,-17.98095957252337,1.0657125,473,57,53,0,0.002892772979549051
97.4303453177179,-31.2788360633842,0.030369,97.43033861581,-31.27881192333,2893941993316853248,0.23910894843800787,-1.330325370307147,5.606723236394332,,303,16.96348,0.6697407,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6202.359,Simbad,97.43034531772,-31.27883606338,2893941993316853248,97.4303383939088,-31.27881112824951,-1.2642484314949025,0.052940276,5.627280443327162,0.051553104,0.6688843,16.946634,0.23656071351192579,0.048483193,,,239.48641716681797,-17.98179838574678,1.032821,477,45,45,0,0.002942588475330508
97.4160509099462,-31.2794064104313,0.018174,97.41604381579,-31.27938322532,2893942023378124288,0.28620443534926554,-1.4081773110170075,5.38492819012745,,269,17.231737,0.8179016,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5990.3057,Simbad,97.41605090995,-31.27940641043,2893942023378124288,97.41604358676963,-31.279382455326765,-1.3239271201027223,0.06496511,5.422957836050458,0.061366003,0.8195152,17.215336,0.2538591926712527,0.059843604,,,239.48230498461535,-17.993386520838868,1.0765686,426,52,53,0,0.0028601321951452867
97.4099891911223,-31.2798135939192,0.012994,97.40998297448,-31.27978970319,2893942023380437888,0.2927771611110478,-1.2339869902072937,5.548815406636013,,276,16.812313,0.7775574,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6246.1226,Simbad,97.40998919112,-31.27981359392,2893942023380437888,97.409982758941,-31.279788947715,-1.2796894009953172,0.049795564,5.488635989308426,0.047756113,0.7738762,16.796045,0.22305679075456292,0.046091747,,,239.48072267644233,-17.998359583553185,0.9826636,450,23,23,0,0.002799391395360575
97.4097199020274,-31.2770497671748,0.013522,97.40971197934,-31.27702618699,2893942027673264896,0.21841207414896624,-1.5726795272690124,5.476687522309003,,274,16.355185,0.7175188,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6153.993,Simbad,97.40971990203,-31.27704976717,2893942027673264896,97.40971174577929,-31.27702540273571,-1.3921013714271124,0.04175594,5.600311964504197,0.040609047,0.7041521,16.344791,0.15302445701922632,0.03883724,,,239.47792729341683,-17.997570478367344,1.0724701,438,51,50,0,0.0029133356491179755
97.4251866710014,-31.2774527578987,0.026195,97.42517948953,-31.27742774777,2893942027676592896,0.18792642951554278,-1.4255399398895297,5.808805187780862,,268,17.358364,0.73480797,0.8,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.425186671,-31.2774527579,2893942027676592896,97.42517926153917,-31.27742694358351,-1.4161570864383806,0.06619268,5.622908555998746,0.06460297,0.7530556,17.339241,0.161173154194587,0.06062041,,,239.4833753529276,-17.985402156092643,0.96933615,440,54,51,0,0.002978844021737974
97.4178143739248,-31.2727859519477,0.021571,97.4178074583,-31.27276184697,2893942027676593664,0.2404260362337108,-1.37283528874939,5.598575905185905,,265,16.763586,0.6697445,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.41781437392,-31.27278595195,2893942027676593664,97.41780724822505,-31.272761065649778,-1.2741976575975213,0.048160143,5.52681179568207,0.04650865,0.65330315,16.747688,0.23397881263932566,0.04487335,,,239.47639626337084,-17.98957433152948,1.0438648,439,54,48,0,0.002886069275831798
97.4131807843795,-31.273038276971,0.017945,97.41317457812,-31.2730138897,2893942027676595712,0.21160480604116744,-1.2320152426356161,5.664140403984667,,255,16.781189,0.70985985,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.41318078438,-31.27303827697,2893942027676595712,97.41317435554839,-31.27301310910148,-1.2489668517831893,0.0483123,5.529747281700738,0.04748824,0.7041073,16.765646,0.2545025084400341,0.04677997,,,239.47512898605052,-17.993354597171322,0.934729,415,54,51,0,0.002892399031999802
97.4138300462575,-31.2737806178915,0.018076,97.4138227906,-31.27375713069,2893942027676596224,0.15557845092222836,-1.4403221337157022,5.455092888038453,,252,16.921827,0.7002163,0.9,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.41383004626,-31.27378061789,2893942027676596224,97.41382257787195,-31.273756366706206,-1.2647566544544029,0.052065264,5.356085349432277,0.050778642,0.70225716,16.90638,0.2137115110480873,0.0503836,,,239.47606880000114,-17.993108795018824,1.0379002,426,30,30,0,0.002827155449870973
97.40821301889,-31.27689203638,0.012399,97.40820646815,-31.27686860131,2893942027676600448,0.2690437125389109,-1.3003456819963437,5.442983554125772,,285,15.737902,0.63910294,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6596.8433,Simbad,97.40821301889,-31.27689203638,2893942027676600448,97.40820625145807,-31.276867833553084,-1.2688138910650377,0.029778028,5.475184567439539,0.030101653,0.6345253,15.725701,0.22536752196157597,0.028330695,,,239.4772810187054,-17.99871180373404,1.0031267,408,53,53,0,0.0028432016082584883
97.4179210034565,-31.2842505300281,0.019709,97.41791452131,-31.28422676446,2893942027676600704,0.23559054745712674,-1.2866287613647271,5.5197437643927545,,315,16.078547,0.65216064,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5826.7656,Simbad,97.41792100346,-31.28425053003,2893942027676600704,97.41791430094202,-31.28422598322707,-1.296098214345745,0.033067975,5.5607429095895995,0.031887576,0.6519699,16.064627,0.17952818911643803,0.031137932,,,239.48766020795236,-17.99365856602496,1.0147154,473,51,53,0,0.002893002434419846
97.4110150934717,-31.2798047261928,0.01386,97.41100859601,-31.27978139048,2893942027676600960,0.16303551162617383,-1.2897299046990471,5.419907840705297,,298,14.956008,1.1058216,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5064.3706,Simbad,97.41101509347,-31.27980472619,2893942027676600960,97.41100838656169,-31.279780628444534,-1.2293998199607454,0.02079599,5.40672365708522,0.019801935,1.0912704,14.943165,0.22869303433843036,0.01890392,,,239.48104965100077,-17.997540014084898,1.0006121,447,53,52,0,0.002817998156143097
97.4080991254873,-31.2779284516046,0.011915,97.40809166093,-31.27790407295,2893942027676601088,0.2765715099594183,-1.481725463093796,5.662139208426925,,269,16.693964,0.7285156,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6110.78,Simbad,97.40809912549,-31.2779284516,2893942027676601088,97.40809143538459,-31.277903292594942,-1.3257979537681004,0.04833195,5.524171693290232,0.0461212,0.71473694,16.679153,0.22547689517958316,0.044191305,,,239.4782577182662,-17.999179720142745,1.035485,434,40,39,0,0.002893719640736739
97.4099215426269,-31.2811603857273,0.012776,97.40991521362,-31.28113646085,2893942027676602496,0.3279882620159764,-1.256273225331356,5.556745260900382,,280,16.445879,0.68151665,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6096.054,Simbad,97.40992154263,-31.28116038573,2893942027676602496,97.40991498943174,-31.281135694261277,-1.2826077592257619,0.04207023,5.450625172815566,0.040142763,0.67853546,16.431108,0.28024629182183314,0.038868587,,,239.48201965029878,-17.998903225138367,1.0270848,447,52,54,0,0.0028446106984629472
97.4115171333917,-31.2828395027268,0.014134,97.41151101156,-31.28281547727,2893942027676603008,0.2080345544067567,-1.2151297551809321,5.5801051207352,,305,17.061584,0.8146229,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.41151713339,-31.28283950273,2893942027676603008,97.41151080679175,-31.28281470418222,-1.239320373362355,0.05684742,5.426203606362953,0.054861434,0.8293247,17.04934,0.19663247373371326,0.05343022,,,239.48418562361667,-17.998243251198108,1.0715847,471,52,51,0,0.0028535285883772737
97.4057891429246,-31.2788303301067,0.009753,97.4057827712,-31.27880662426,2893942027676603136,0.1250376989170997,-1.264784299928706,5.50587503194867,,291,17.212095,0.68538094,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6498.618,Simbad,97.40578914292,-31.27883033011,2893942027676603136,97.40578252657387,-31.278805861780135,-1.370328156762668,0.059243184,5.503481369286567,0.057285335,0.68627167,17.19468,0.15008387388119662,0.056446906,,,239.47838736242042,-18.00134615096607,0.91601014,459,51,46,0,0.0028462452002839247
97.4146218649638,-31.2873971903846,0.017604,97.41461564173,-31.28737322984,2893942027676605824,0.15549010880065392,-1.2351966911407206,5.56502967264759,,303,16.329117,0.65339375,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,6647.2603,Simbad,97.41462186496,-31.28739719038,2893942027676605824,97.41461542903544,-31.28737246892468,-1.2225903084338603,0.03797422,5.4877187142309225,0.036507305,0.6450472,16.315098,0.15990541419520343,0.03526248,,,239.48966421633645,-17.997428895570188,1.0103592,463,54,49,0,0.0028163643271673657
97.4272272436939,-31.2667312775111,0.0315,97.42722115414,-31.26670769487,2893942057737890048,0.26626229418852665,-1.2089288755755956,5.477258412016035,,281,17.63675,0.7739029,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,,Simbad,97.42722724369,-31.26673127751,2893942057737890048,97.42722095992333,-31.266706933201654,-1.1452071742686498,0.07753203,5.523570709742924,0.074154966,0.7535114,17.61887,0.23570573661464667,0.070184454,,,239.47354427721214,-17.9798771335211,0.9822373,464,52,50,0,0.0028063785429717314
97.4232857427351,-31.2615547456756,0.031673,97.42327866807,-31.26153121901,2893942062036322688,0.1901136699036213,-1.4045745484592183,5.464258186104347,,296,15.336176,0.5973015,1.0,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=J/A+A/640/A1&Cluster=%-17s,5145.3525,Simbad,97.42328574274,-31.26155474568,2893942062036322688,97.42327842700895,-31.261530451492746,-1.3701819498723444,0.024013843,5.427556416512971,0.023707796,0.5899296,15.321571,0.24440365824761623,0.022274652,,,239.46718597297235,-17.98113307025702,0.9160286,456,56,53,0,0.0028609102270719233
