source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,labels
2893942749227814144,97.37688601822718,-31.270590180813066,-1.2763357360393828,0.15150465,5.580640354244999,0.1431547,1.0127258,18.302683,0.31239714383350564,0.13116993,,,239.46089891269114,-18.021367628340137,1.1528434,381,49,48,0
2893942749231109504,97.38983787155304,-31.26818481037962,-1.294329085248909,0.092573166,5.449265187834834,0.08841455,0.9486904,17.925055,0.23532390524932092,0.084237546,,,239.46277388840994,-18.01018010308793,0.99923694,467,58,54,0
2893942779293001088,97.40205151368238,-31.269316562033598,-1.264823675064056,0.17047359,5.454940968457626,0.15863131,0.99658775,18.830788,0.32577894621887105,0.15442558,,,239.46787342947215,-18.000866470825606,0.95530444,440,54,54,0
2893942813652166144,97.41537069321163,-31.249946525347724,-1.200200006552153,0.15203427,5.485398033487614,0.14088723,1.0748501,18.60978,0.2854646679906455,0.13167569,,,239.4532560986577,-17.983215723394256,1.008944,458,55,53,0
2893942817950572160,97.41632370664414,-31.265466036285638,-1.3425240902997082,0.10530823,5.5920790069878095,0.0978147,0.8289604,18.0899,0.21105728662374057,0.09851251,,,239.46876670042263,-17.98810223501403,0.9753131,443,43,40,0
2893942852310319616,97.39400415169197,-31.264134008089428,-1.2209813111397414,0.082918845,5.363917472158287,0.083592385,0.78463364,17.689325,0.1521088215166383,0.075903855,,,239.46016727871944,-18.005389901673663,1.0612173,450,51,52,0
2893942916731347456,97.36177405747802,-31.271625091887948,-1.324941288968486,0.1488472,5.631271276669,0.13695863,0.9403477,18.604925,0.31597894569843704,0.13231978,,,239.45697697001125,-18.033777249337895,1.0467637,447,55,56,0
2893942985450838400,97.34129813134183,-31.258886249751956,-1.2784980747504975,0.12170604,5.620093615346078,0.1092508,0.8604679,18.236889,0.24924466851211616,0.108207114,,,239.43780783924217,-18.04545589710046,1.0771942,434,54,56,0
2893943088530111744,97.39730999585159,-31.227941749392834,-1.1448032903139103,0.12647365,5.343731751059078,0.100471176,0.905983,18.068653,0.2565212081948168,0.099922575,,,239.4257995939532,-17.98959470659769,1.051434,410,49,48,0
2893943122889829248,97.36909410530754,-31.24088941429586,-1.110657404987982,0.13845097,5.537151790453673,0.12749429,0.8905144,18.426826,0.3017489888785593,0.122672856,,,239.42925652841092,-18.01677743871529,1.0521698,429,47,46,0
2893943157249595904,97.38357987733775,-31.22376384320232,-1.2694945903071577,0.12139749,5.543598609172582,0.10171455,0.84741783,18.148891,0.2949749191998705,0.098719515,,,239.4172173634267,-17.99901178589351,1.0031278,432,48,47,0
2893943195907688192,97.46304364766232,-31.288492986168347,-1.1568508524930712,0.12290452,5.42429960128867,0.117754206,1.0533886,18.32294,0.301859783610801,0.11351137,,,239.50658895006245,-17.959286599188754,0.9924265,413,53,51,0
2893943642584833920,97.47679055070012,-31.24089757523829,-1.3650135392111873,0.10132852,5.604716184719939,0.0986847,0.8528633,18.040462,0.23782991513088342,0.09321013,,,239.46449066177763,-17.931013407179446,1.0548801,457,49,48,0
2893944295415924864,97.42473549354148,-31.2457316831545,-1.2971952443596697,0.13444339,5.425909702661282,0.11619348,0.8863468,18.320076,0.2770200164919322,0.114630245,,,239.45219110273084,-17.974224673785187,1.0274535,455,56,55,0
2893944329775627136,97.44055800517029,-31.228401165013864,-1.1809962646705736,0.0962972,5.428212529892671,0.08438417,0.79201126,17.826965,0.34064447304876,0.082866155,,,239.44039849372558,-17.955316038923634,1.0401988,462,55,56,0
2893944359840418944,97.40977008505942,-31.236480253456413,-1.3020546753799962,0.12571487,5.3373492758210945,0.10803037,0.9469204,18.252449,0.2732565027378656,0.10581247,,,239.4382368525074,-17.9827768141309,0.97750306,453,50,49,0
2893945802949409152,97.30097711793033,-31.246854339084443,-1.2581962299387446,0.06834333,5.53112644660243,0.06080639,0.70020676,17.16611,0.1316371973884759,0.0603685,,,239.41285038839266,-18.073203382994958,1.0573025,432,49,52,0
2893946009107871104,97.33023178933907,-31.228207768379697,-1.255132609004024,0.18803392,5.468482441474286,0.16406314,0.988636,18.909786,0.33631437970860334,0.16162819,,,239.4041319200756,-18.043125810456125,0.9901315,448,51,51,0
