source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,ruwe,phot_g_n_obs,phot_bp_n_obs,phot_rp_n_obs,non_single_star,labels,prob,rradec
865402241897416448,114.6372972673717,21.61355822881292,-1.2098320943739915,0.024214612,-2.0558144864910255,0.020973234,0.5810528,14.616877,0.4085954745919185,0.0224668,,,198.0831325256986,19.684961427165153,0.9606373,225,26,26,0,0,1.0,0.04976903378560473
865402241897416576,114.63009615039394,21.62024413007699,-1.1634618740612483,0.058293514,-2.0517206027042043,0.05160161,0.75874233,16.414644,0.30957503437326106,0.052592944,,,198.07386605124992,19.681301729056965,1.0135568,237,24,22,0,0,1.0,0.05128511072964636
865402241897417344,114.63588445470833,21.61076737173014,-1.2034404367607525,0.042004976,-2.079643938734577,0.036838654,0.85463715,15.81691,0.3935333581317634,0.038479887,,,198.08534628437752,19.68268779172273,1.0746644,243,25,24,0,0,1.0,0.04672260494532603
865402241897417856,114.63005360928152,21.615082757897635,-1.169670622482848,0.028104462,-2.1845579110486004,0.023483323,0.6273508,14.7554035,0.3750395336234675,0.02534069,,,198.07892236056026,19.679308073138152,1.0040655,213,21,21,0,0,1.0,0.04679308588079802
865402241897420416,114.6320487442125,21.603160151501925,-1.2652171979230311,0.030488713,-2.055127374527694,0.026381342,0.67241955,15.138594,0.46223839731044297,0.027431246,,,198.09138571141614,19.67650319255772,1.0154519,242,26,25,0,0,1.0,0.03849583591909278
865402241897420544,114.62581183361321,21.607933080714435,-1.2635063857127502,0.06501815,-2.102116664155127,0.060382567,0.7723942,16.570177,0.3851901516264452,0.060987193,,,198.08436004664844,19.672947767125965,0.98547095,213,22,22,0,0,1.0,0.038480849397551864
865402516775355008,114.56406482909887,21.598307330617708,-1.207544502225737,0.060363144,-2.0787889657458547,0.048570182,0.7289734,16.32034,0.46179353158878156,0.052739818,,,198.0706898598299,19.616178301218397,1.0053395,216,26,22,0,0,1.0,0.047540161379896764
865402546838587136,114.58247879121686,21.600959288156947,-0.9549020648076467,0.1641401,-2.017558819545147,0.14875019,1.1947231,18.32334,0.3390751308638071,0.15474783,,,198.0749829172533,19.633024876722832,1.0463543,227,23,20,0,0,1.0,0.03462700604351712
865402546838589440,114.57092467983794,21.602183410230925,-1.1672480539905292,0.19050078,-1.9314961729485094,0.17412052,1.2216301,18.50476,0.4135546501131812,0.17569187,,,198.06945249613395,19.623550270110126,1.0525534,228,24,23,0,0,1.0,0.043948772715970884
865402551135084032,114.58221259732146,21.598429390981174,-1.1976882169274277,0.024437774,-1.9804815160295082,0.020828564,0.5930538,14.547709,0.3994393405398646,0.021967968,,,198.07736835736577,19.631835898749753,1.0141038,233,27,27,0,0,1.0,0.03297578877326549
865402551135085312,114.58066966403665,21.598091460307636,-1.2065238300961458,0.064420395,-2.0903486885594034,0.05651273,0.91254616,16.55213,0.37081727790160157,0.057889912,,,198.07712232663616,19.630380365737906,0.984857,220,25,23,0,0,1.0,0.03385806936984113
865402551135089152,114.57393050531125,21.597314926908233,-1.173819617386725,0.041478526,-2.020824612441892,0.036002662,0.6537008,15.780415,0.31992212363700434,0.037197825,,,198.0753605357719,19.62428838739883,1.007921,244,28,28,0,0,1.0,0.03863779007607972
865402619854567424,114.56121541908618,21.606873973162756,-1.168858226523969,0.040601846,-2.0646580746147265,0.0348133,0.64119625,15.653956,0.35664466894811003,0.03597298,,,198.0612083912347,19.61697844332708,1.0662756,235,25,25,0,0,1.0,0.05453847300516592
865402649917398400,114.59201229978093,21.612022144473727,-1.2406153237861093,0.015809348,-1.9741466167295627,0.013449743,1.1552362,12.275063,0.4013394756183856,0.014816372,73.65155,0.82030016,198.06768558214677,19.645423061778178,1.139269,236,25,26,0,0,1.0,0.03926381427627223
865402649919848576,114.59346519229902,21.6152439754244,-1.3025283536268966,0.07932537,-2.082003057747695,0.06909481,0.8508949,16.895514,0.3935862792980642,0.07136336,,,198.0650643565628,19.647895016980687,1.0943599,235,26,23,0,0,1.0,0.0418569873724906
865402654214290816,114.58219124572298,21.614500484605,-1.2121049243782527,0.020395445,-2.049769488414926,0.016546179,1.063468,14.082767,0.40875585037905304,0.018384919,72.41252,5.6786113,198.06157301496023,19.637915251277498,1.0482044,237,27,25,0,0,1.0,0.04575792079358918
865402654214292992,114.58536964460995,21.606313467171383,-1.035712538273486,0.10471303,-2.0056943628178887,0.09111636,1.01124,17.575489,0.36644938997597387,0.094243445,,,198.07080606411188,19.63754320141998,1.0405811,255,26,26,0,0,1.0,0.03712610384334579
865402684277559040,114.59331934396026,21.619556465124006,-1.2204259727611864,0.043355722,-2.0529827884499046,0.037280016,0.6476345,15.734124,0.4230069967583587,0.038304694,,,198.06077284026603,19.64940537132659,1.0875677,238,26,26,0,0,1.0,0.04603986652086563
865402684277564928,114.59776789029752,21.62884411160081,-1.3286284731311104,0.068216376,-2.077474287917385,0.05899885,0.9564476,16.699455,0.44525689349920006,0.06234411,,,198.05331304379487,19.656754417924283,1.0588484,246,27,27,0,0,1.0,0.054227557609831015
865402688574024704,114.5968198468713,21.618133588928686,-1.1882250546923558,0.019932536,-2.0435984773798173,0.017174967,0.662405,14.150158,0.39945777647982117,0.018008407,73.08235,4.7165985,198.0634814958384,19.65187674268977,1.0395539,253,28,29,0,0,1.0,0.04383694972354565
865402752997041280,114.59016345630342,21.628431428296068,-1.1769328670489552,0.093001485,-1.9962226846364808,0.082276195,0.9405651,17.416136,0.4054670385929509,0.08301535,,,198.05087169534588,19.65005699868434,1.0098953,256,26,27,0,0,1.0,0.05543922109435686
865403066531138944,114.6135544857025,21.62971862723938,-1.3312291367820772,0.038408488,-2.055944677909138,0.033352017,0.6447325,15.670279,0.4028109419458024,0.034741685,,,198.05836324198197,19.670665017891174,0.9383405,228,24,25,0,0,1.0,0.05510959348410041
865402310616895488,114.62292800566243,21.61629965250394,-1.0866089168039859,0.07604004,-2.0650392507026973,0.06735802,0.85261726,16.970675,0.45625771759643907,0.06958544,,,198.07505874495067,19.673639768077862,1.0932866,236,22,22,0,0,1.0,0.04461506836844653
865402310616896384,114.61883361828812,21.61850544212016,-1.3548725273750493,0.092804,-2.2219333309323717,0.08295317,0.8901272,17.334772,0.3925021568191261,0.08456398,,,198.07135828849383,19.670954123344774,1.0415454,230,25,25,0,0,1.0,0.04529508160483669
865402344976630656,114.62675055223308,21.626964402918407,-1.4013565361150753,0.09734798,-1.958062482711203,0.086842895,1.1718464,17.474981,0.46703768123036926,0.08906983,,,198.06600935613864,19.680971781461153,1.0309458,240,26,25,0,0,1.0,0.055930696242503075
