source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b,labels
3372769785267106816,98.33176815179064,20.52965041137081,-0.16917253829379575,0.07620391,-1.3423614831065815,0.055500276,0.9105015,16.508411,0.31356793673544403,0.0714233,,,192.60578353946875,5.400388251864627,0
3372769785267123840,98.32348378415662,20.53766448072739,-0.14760448860388525,0.050179258,-1.2256605969976817,0.03674148,1.4193916,15.732666,0.1220747492256625,0.04651424,,,192.59507447257863,5.3971105304720455,0
3372769789565182592,98.32659207057888,20.535185569945334,-0.10701104501602351,0.034126617,-1.261443917687692,0.025198672,1.4323893,14.886186,0.1969471506922099,0.030572403,32.921387,7.8202686,192.59861989655724,5.398579777171099,0
3372769789565184128,98.32149309658729,20.534368333874305,-0.38946200560932814,0.19227792,-1.426276159589558,0.13938141,1.0242252,18.097977,0.34510386634176665,0.17106952,,,192.59717532978345,5.393953762238233,0
3372769823924916224,98.34279666618755,20.54773910123096,-0.7022337383601605,0.02683654,-1.3594780098901962,0.020283602,1.4629822,14.413294,0.16182115216268741,0.024832737,59.24257,3.6886933,192.59429695134207,5.417797690011088,0
3372769858284658176,98.31906014924205,20.547024265398868,-0.43404383612202824,0.11809722,-1.1596763651613222,0.08390169,0.8882637,17.239227,0.3836424355127893,0.113076046,,,192.5848085648237,5.397665716594149,0
3372769888346539648,98.3381903756183,20.553410850919395,0.6087157855345895,0.14225982,-1.8021747726666977,0.10341589,1.14958,17.746967,0.3200071461269681,0.13485761,,,192.58725434422607,5.416526542271477,0
3372769892644395392,98.32751817405189,20.54521217085336,-0.18319882480388874,0.074945495,-1.2442114683827654,0.055393826,0.888607,16.583221,0.25390709422374086,0.07114301,,,192.5900399268276,5.403901543562428,0
3372769927004129536,98.3443364186179,20.55822054164141,0.07045644302862242,0.02333069,-1.6156957889805184,0.016709523,0.33624268,13.120417,0.2440436286570592,0.019323725,,,192.58557071083507,5.423836856221461,0
3372770030083341696,98.35775599833657,20.572428365139054,0.2219735674545879,0.043371353,-1.7812653036560704,0.03228084,0.61637497,15.514821,0.12676858075223466,0.041221213,,,192.57857515076032,5.4414784747796885,0
3372770541181455232,98.38620432546935,20.597334599210512,0.38355628448618895,0.12761343,-1.8191958471617653,0.096733905,0.98321533,17.60755,0.27358921346851295,0.115917034,,,192.5684052348204,5.4765083344402425,0
3372770614198906112,98.30522894752768,20.544172508794045,-0.22994028188393068,0.052570354,-1.2392145717328351,0.03634814,0.9927988,15.5525055,0.17273756503517243,0.058063474,,,192.58145829873956,5.38483032825025,0
3372770717278115584,98.30233741016762,20.572350935327233,-0.875801660959304,0.04622054,-1.2246650422187688,0.03294548,0.60295296,15.416119,0.14919771597473275,0.0478047,,,192.55500251491972,5.3952043832702765,0
3372770785997587456,98.33082556254863,20.582567190690302,0.29600976354683184,0.08550144,-1.0631362335662344,0.06084048,1.0243759,16.694141,0.41025662914704275,0.093409315,,,192.55801168623378,5.4236071183300885,0
3372770820357328512,98.31203033341441,20.578174600222415,-0.11594335145081613,0.03805562,-1.3234457736293106,0.026925463,1.5098772,14.982595,0.14484292470902105,0.038806967,40.257908,6.177729,192.55392553937048,5.405933515861346,0
3372770884778817664,98.28502774396347,20.57832731786542,0.5699291420966571,0.11854992,-0.8929617146058026,0.086969696,1.4959831,17.365442,0.44455567645037064,0.1712593,,,192.542266568137,5.383475706262699,0
3372771438832611584,98.33275428734719,20.614946274629453,0.1425027480421575,0.06408931,-1.4149603667288517,0.046821073,0.94886494,16.181667,0.35471121408116213,0.06396217,,,192.52984748416557,5.43990282395042,0
3372952716515147008,98.24307391501439,20.56743566663983,-0.7239491019752659,0.09567799,-1.917821141631028,0.073314466,1.0304184,16.975876,0.40286538903911945,0.10625643,,,192.53410531676292,5.343533422892244,0
3372952785234642176,98.22738174675128,20.58199319273706,0.34227463228964977,0.07036243,-1.199066944411384,0.05416282,0.81310177,16.387571,0.41087707729278317,0.07757234,,,192.514378469598,5.337054500214422,0
