source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,bp_rp,phot_g_mean_mag,parallax,parallax_error,radial_velocity,radial_velocity_error,l,b
3372757007742851584,98.33149135777124,20.336649414615778,0.37014219938890475,0.089771934,-1.2928354727467235,0.0696828,0.9477577,16.84795,0.29703346570237266,0.08575657,,,192.77840320909004,5.31257263839968
3372757007742854784,98.3287834806588,20.328008772190923,-0.9623626498659846,0.4045436,-1.1353266539192726,0.28406352,2.5925827,19.234673,0.8896684291246004,0.4274936,,,192.78497787723725,5.306387826486825
3372757037804956928,98.33829690424008,20.335549172419366,-0.6336242297691695,0.044027068,-1.100598843847926,0.036115386,0.9249058,15.489114,0.308438059639887,0.042167984,,,192.78229690106872,5.317759305939728
3372757037804962944,98.33428378431451,20.33841590743259,1.2600435730787465,0.275184,-2.5351223838172054,0.2081987,1.4126015,18.52948,0.7161478699158225,0.24454041,,,192.77801605076658,5.315707546976878
3372757037804985856,98.32990749771757,20.342921848701707,-0.47798611012078923,0.12737171,-0.7666537672194133,0.09985291,1.0309792,17.442171,0.3055092777494551,0.11074299,,,192.77211307349256,5.314096593269565
3372757042099627520,98.33739733214537,20.336014185233086,-1.983256699896177,0.31130603,-1.5761006634122503,0.2653045,1.1690521,18.884043,0.6924034923236944,0.26281732,,,192.7814962383989,5.317218768803061
3372757072164729856,98.31603929258729,20.344886747721848,5.794888111076048,0.32123443,-6.79198740484487,0.22820343,2.465744,18.925291,1.2693422598598108,0.26405534,,,192.76442642075367,5.303402492994024
3372757076459373696,98.31799166278189,20.343703488812576,1.1671219628711653,0.22427359,-3.9453616068064963,0.16350442,,18.278105,0.5346940140008104,0.1931945,,,192.76631988378867,5.304496369661723
3372757076462328832,98.31910627821598,20.34655168246426,-0.9319435230460201,0.05907792,0.2596874446392778,0.04451251,0.962451,16.077251,0.4900262890366743,0.054288197,,,192.76424767718828,5.3067205719496
3372757076462329728,98.31793413425972,20.34405364309818,0.6991603533772529,0.07781072,-3.9461020540809235,0.05840003,1.1302242,16.648659,0.4010312043729727,0.07086328,,,192.76598195779215,5.304607273154936
3372757076462332032,98.31091832202543,20.343667525488705,0.40514419042611205,0.048941024,-1.007546967365487,0.03811113,0.5224352,15.765228,0.17532810511900418,0.04709341,,,192.76332812965546,5.298570803937891
3372757106524495360,98.3289467102821,20.355525775843073,6.511658073383967,0.06029969,5.145064772762229,0.046726473,1.4831219,16.166819,1.3872379549867146,0.056912508,,,192.76042326154527,5.319015128995375
3372757110822063360,98.32214031864548,20.355410949787757,0.8838897026426646,0.08440812,-0.9918410350921331,0.06773629,0.8905659,16.640533,0.19524217964148338,0.073144935,,,192.7576167971628,5.313276994587938
3372757145181819904,98.2828573168811,20.33817012958119,-0.31415495113835334,0.09952326,-4.144222793114639,0.07546008,1.0909977,17.132168,0.2343735411479588,0.09308141,,,192.7562483550812,5.272632416308763
3372757179541549696,98.29950692014292,20.346907775089846,-2.0093542302864504,0.051616747,-2.4604687272280867,0.039960224,0.86236095,15.669817,0.43793354291444875,0.052080102,,,192.75554990930607,5.290508989682355
3372757179541553792,98.28711299539943,20.344717772819937,-1.252293600784346,0.041332435,1.1558438026739757,0.03157056,0.9622364,15.356219,0.4235552469493598,0.04145738,,,192.75220994155302,5.279161054255925
3372757179541555712,98.29109835208763,20.337789448654554,0.9761421966135762,0.07493082,-30.128611283025634,0.056564465,1.802146,16.611002,1.5846617252438129,0.07175792,,,192.76011315958237,5.2793439986783675
3372757209603684864,98.26635516239214,20.34558239276662,-1.007359755663035,0.11564803,-3.078634931005292,0.08720262,1.076891,17.46255,0.3095884915323762,0.112013996,,,192.74255918683096,5.26221409619952
3372757213900979840,98.26834976866,20.34645713686315,-5.311843509022471,0.09409504,-2.817042058168736,0.076339,1.3921299,17.092329,0.8282249995809361,0.09224747,,,192.74262965897734,5.264277530556632
