Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,p0,p1,p2,p3,p4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP-RP,mainseq
0.0152,0.01508,8.6,0.0900000036,1.0816895962,0.09,-3.207,3.3787,5.066,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.72E-17,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.786,14.738,17.708,13.376,4.332,true
0.0152,0.01508,8.6,0.0975678489,1.1504625082,0.098,-3.126,3.3922,5.074,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.83E-17,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.585,14.537,17.51,13.174,4.3360004,true
0.0152,0.01508,8.6,0.1000000015,1.1711064577,0.1,-3.101,3.3965,5.077,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.21E-17,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.522,14.475,17.449,13.112,4.336999,true
0.0152,0.01508,8.6,0.1060784832,1.2199648619,0.106,-3.043,3.4055,5.081,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.01E-16,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.379,14.331,17.307,12.968,4.338999,true
0.0152,0.01508,8.6,0.1104052737,1.2525784969,0.11,-3.0,3.4119,5.081,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.1E-16,0.0,0.7092,0.2756,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.271,14.224,17.199,12.86,4.3389997,true
0.0152,0.01508,8.6,0.1200000122,1.3193155527,0.12,-2.908,3.4256,5.079,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.3E-16,0.0,0.7091,0.2756,0.002746,7.408E-4,0.006719,-1.0,0.01527,12.04,13.885,16.686,12.538,4.1480007,true
0.0152,0.01508,8.6,0.1228733435,1.3379631042,0.123,-2.886,3.4282,5.078,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.36E-16,0.0,0.7091,0.2756,0.002746,7.408E-4,0.006719,-1.0,0.01527,11.985,13.795,16.539,12.454,4.084999,true
0.0152,0.01508,8.6,0.1400000006,1.4384527206,0.14,-2.746,3.4436,5.057,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.8E-16,0.0,0.7091,0.2756,0.002746,7.408E-4,0.006719,-1.0,0.01527,11.636,13.258,15.719,11.95,3.769,true
0.0152,0.01508,8.6,0.1599999964,1.5372931957,0.16,-2.623,3.4565,5.043,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.27E-16,0.0,0.7091,0.2757,0.002746,7.408E-4,0.006719,-1.0,0.01527,11.328,12.8,15.033,11.521,3.512,true
0.0152,0.01508,8.6,0.200000003,1.6938791275,0.2,-2.424,3.4749,5.015,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.31E-16,0.0,0.709,0.2757,0.002746,7.408E-4,0.006719,-1.0,0.01527,10.83,12.102,14.039,10.871,3.1679993,true
0.0152,0.01508,8.6,0.25,1.8403258324,0.25,-2.228,3.4914,4.981,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.83E-16,0.0,0.709,0.2757,0.002746,7.408E-4,0.006719,-1.0,0.01527,10.34,11.444,13.143,10.261,2.882,true
0.0152,0.01508,8.6,0.3000000119,1.9529139996,0.3,-2.077,3.5025,4.954,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.46E-16,0.0,0.709,0.2757,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.962,10.971,12.543,9.818,2.7250004,true
0.0152,0.01508,8.6,0.3467924595,2.0381288528,0.347,-1.944,3.5127,4.925,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.4E-16,0.0,0.7092,0.2756,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.631,10.56,12.028,9.433,2.5950003,true
0.0152,0.01508,8.6,0.3500000238,2.0434176922,0.35,-1.936,3.5133,4.923,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.55E-16,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.609,10.533,11.995,9.408,2.587,true
0.0152,0.01508,8.6,0.3609717786,2.0610420704,0.361,-1.901,3.5159,4.912,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.24E-16,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.522,10.426,11.863,9.309,2.554,true
0.0152,0.01508,8.6,0.4000000358,2.1185026169,0.4,-1.784,3.5248,4.875,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.2E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,9.23,10.072,11.431,8.977,2.4539995,true
0.0152,0.01508,8.6,0.4500000477,2.1822810173,0.45,-1.633,3.5366,4.822,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.7E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.852,9.618,10.886,8.553,2.3329992,true
0.0152,0.01508,8.6,0.5,2.2374541759,0.5,-1.472,3.5519,4.769,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.48E-15,0.0,0.7092,0.2755,0.002746,7.408E-4,0.006719,-1.0,0.01527,8.45,9.125,10.289,8.098,2.191,true
0.0152,0.01508,8.6,0.5168204904,2.2541468143,0.517,-1.421,3.5576,4.755,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.78E-15,0.0,0.7094,0.2754,0.002744,7.404E-4,0.006714,-1.0,0.01526,8.323,8.963,10.091,7.951,2.1399994,true
0.0152,0.01508,8.6,0.5500000119,2.2836582661,0.55,-1.316,3.5703,4.728,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.54E-15,0.0,0.71,0.2748,0.002738,7.387E-4,0.0067,-1.0,0.01522,8.061,8.624,9.671,7.646,2.0249996,true
0.0152,0.01508,8.6,0.6000000238,2.3211214542,0.6,-1.156,3.5933,4.697,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.09E-15,0.0,0.7102,0.2746,0.002737,7.384E-4,0.006697,-1.0,0.01519,7.659,8.098,9.021,7.179,1.842,true
0.0152,0.01508,8.6,0.6499999762,2.3520355225,0.65,-0.998,3.619,4.677,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.19E-15,0.0,0.7103,0.2745,0.002736,7.381E-4,0.006694,-1.0,0.01525,7.264,7.581,8.387,6.725,1.6620002,true
0.0152,0.01508,8.6,0.7000000477,2.3779268265,0.7,-0.845,3.6462,4.665,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-14,0.0,0.7104,0.2743,0.002734,7.378E-4,0.006692,-1.0,0.01523,6.882,7.07,7.752,6.288,1.4639997,true
0.0152,0.01508,8.6,0.7169882655,2.3857843876,0.717,-0.794,3.6552,4.66,0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-1.12E-14,0.0,0.7107,0.274,0.002719,7.367E-4,0.006686,-1.0,0.01524,6.755,6.899,7.543,6.144,1.3990002,true
0.0152,0.01508,8.6,0.75,2.3998889923,0.75,-0.7,3.674,4.661,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.35E-14,0.0,0.7106,0.2742,0.002697,7.365E-4,0.00669,-1.0,0.01523,6.519,6.584,7.156,5.88,1.276,true
0.0152,0.01508,8.6,0.8000000119,2.4187245369,0.8,-0.57,3.6941,4.639,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.81E-14,0.0,0.7108,0.274,0.002695,7.361E-4,0.006686,-1.0,0.01521,6.195,6.194,6.701,5.54,1.1610003,true
0.0152,0.01508,8.6,0.8500000238,2.4350347519,0.85,-0.447,3.7128,4.617,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.39E-14,0.0,0.711,0.2738,0.002694,7.356E-4,0.006682,-1.0,0.01514,5.888,5.838,6.292,5.229,1.0629997,true
0.0152,0.01508,8.6,0.9000000358,2.4492788315,0.899,-0.33,3.7299,4.594,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.12E-14,0.0,0.7113,0.2735,0.002691,7.35E-4,0.006676,-1.0,0.0152,5.596,5.513,5.925,4.941,0.9840002,true
0.0152,0.01508,8.6,0.9500000477,2.4618122578,0.95,-0.219,3.7453,4.567,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.05E-14,0.0,0.7117,0.2732,0.002688,7.342E-4,0.006669,-1.0,0.01517,5.317,5.211,5.584,4.674,0.9100003,true
0.0152,0.01508,8.6,1.0,2.4729156494,1.0,-0.11,3.7594,4.537,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-5.24E-14,0.0,0.7122,0.2727,0.002684,7.331E-4,0.006659,-1.0,0.01514,5.045,4.927,5.266,4.422,0.84399986,true
0.0152,0.01508,8.6,1.0499999523,2.4828116894,1.05,-0.006,3.772,4.505,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-6.26E-14,0.0,0.7129,0.272,0.002678,7.315E-4,0.006644,-1.0,0.01509,4.786,4.662,4.971,4.187,0.7840004,true
0.0152,0.01508,8.6,1.1000000238,2.4916803837,1.099,0.093,3.7835,4.472,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.37E-14,0.0,0.7141,0.2709,0.002669,7.289E-4,0.006622,-1.0,0.01506,4.538,4.411,4.694,3.964,0.7299998,true
0.0152,0.01508,8.6,1.1499999762,2.4996678829,1.149,0.188,3.794,4.438,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-8.55E-14,0.0,0.7157,0.2693,0.002656,7.253E-4,0.00659,-1.0,0.01496,4.3,4.174,4.434,3.752,0.6819999,true
0.0152,0.01508,8.6,1.2000000477,2.5068950653,1.2,0.28,3.8039,4.405,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-9.76E-14,0.0,0.7159,0.2691,0.002658,7.259E-4,0.006595,-1.0,0.01498,4.071,3.946,4.185,3.548,0.63699985,true
0.0152,0.01508,8.6,1.25,2.513461113,1.25,0.367,3.8133,4.374,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.09E-13,0.0,0.716,0.2691,0.002657,7.26E-4,0.006596,-1.0,0.01498,3.854,3.731,3.952,3.356,0.59599996,true
0.0152,0.01508,8.6,1.2999999523,2.5194499493,1.3,0.449,3.8225,4.345,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.19E-13,0.0,0.7161,0.2689,0.002657,7.257E-4,0.006593,-1.0,0.01499,3.648,3.526,3.731,3.172,0.559,true
0.0152,0.01508,8.6,1.3500001431,2.5249314308,1.35,0.527,3.8317,4.32,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.26E-13,0.0,0.716,0.269,0.002657,7.259E-4,0.006596,-1.0,0.01498,3.452,3.332,3.522,2.999,0.523,true
0.0152,0.01508,8.6,1.4000000954,2.5299651623,1.4,0.602,3.8412,4.299,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.29E-13,0.0,0.716,0.269,0.002657,7.258E-4,0.006595,-1.0,0.01498,3.266,3.148,3.323,2.838,0.4849999,true
0.0152,0.01508,8.6,1.4500000477,2.5346016884,1.45,0.672,3.8516,4.286,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.26E-13,0.0,0.7162,0.2689,0.002656,7.255E-4,0.006591,-1.0,0.01497,3.089,2.975,3.134,2.69,0.444,true
0.0152,0.01508,8.6,1.4766830206,2.5369288921,1.477,0.709,3.8581,4.283,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.21E-13,0.0,0.7163,0.2688,0.002655,7.252E-4,0.00659,-1.0,0.01499,2.997,2.886,3.035,2.616,0.41900015,true
0.0152,0.01508,8.6,1.5,2.5388846397,1.5,0.741,3.8637,4.28,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.17E-13,0.0,0.7163,0.2687,0.002654,7.251E-4,0.006588,-1.0,0.015,2.918,2.809,2.95,2.553,0.39700007,true
0.0152,0.01508,8.6,1.5499999523,2.5428512096,1.55,0.807,3.8766,4.28,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-13,0.0,0.7165,0.2685,0.002652,7.247E-4,0.006585,-1.0,0.01497,2.753,2.652,2.774,2.426,0.3479998,true
0.0152,0.01508,8.6,1.6000000238,2.5465342999,1.6,0.87,3.889,4.28,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.62E-14,0.0,0.7167,0.2683,0.002651,7.243E-4,0.006581,-1.0,0.01498,2.595,2.503,2.607,2.308,0.29900002,true
0.0152,0.01508,8.6,1.6114213467,2.5473387241,1.611,0.884,3.8917,4.28,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-6.68E-14,0.0,0.7168,0.2683,0.002651,7.242E-4,0.006581,-1.0,0.01497,2.56,2.47,2.571,2.282,0.28900003,true
0.0152,0.01508,8.6,1.6500000954,2.5499615669,1.649,0.93,3.9003,4.278,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.32E-14,0.0,0.7169,0.2682,0.00265,7.241E-4,0.006579,-1.0,0.01494,2.444,2.362,2.451,2.196,0.25499988,true
0.0152,0.01508,8.6,1.6963139772,2.5529298782,1.695,0.984,3.9098,4.274,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.62E-29,0.0,0.717,0.2681,0.00265,7.238E-4,0.006577,-1.0,0.01495,2.309,2.24,2.315,2.098,0.21700001,true
0.0152,0.01508,8.6,1.7000000477,2.5531582832,1.699,0.988,3.9106,4.274,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.717,0.2681,0.00265,7.238E-4,0.006577,-1.0,0.01495,2.299,2.23,2.304,2.09,0.21399999,true
0.0152,0.01508,8.6,1.7226346731,2.5545353889,1.722,1.014,3.9148,4.271,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.717,0.268,0.002649,7.237E-4,0.006576,-1.0,0.01494,2.235,2.173,2.241,2.044,0.19700003,true
0.0152,0.01508,8.6,1.75,2.556145668,1.749,1.044,3.9198,4.268,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7171,0.268,0.002649,7.236E-4,0.006575,-1.0,0.01493,2.16,2.105,2.166,1.988,0.17799985,true
0.0152,0.01508,8.6,1.7906383276,2.5584328175,1.789,1.088,3.9267,4.261,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2679,0.002648,7.235E-4,0.006574,-1.0,0.01492,2.05,2.007,2.06,1.908,0.15199995,true
0.0152,0.01508,8.6,1.7999999523,2.5589430332,1.799,1.098,3.9282,4.26,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2679,0.002648,7.235E-4,0.006574,-1.0,0.01492,2.025,1.985,2.035,1.889,0.14600003,true
0.0152,0.01508,8.6,1.8500000238,2.5615673065,1.849,1.151,3.9361,4.25,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2678,0.002648,7.233E-4,0.006573,-1.0,0.01495,1.893,1.87,1.911,1.793,0.11800003,true
0.0152,0.01508,8.6,1.8930181265,2.5636978149,1.892,1.195,3.9424,4.241,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.233E-4,0.006572,-1.0,0.01493,1.781,1.775,1.809,1.71,0.09899998,true
0.0152,0.01508,8.6,1.9000000954,2.5640332699,1.899,1.203,3.9433,4.239,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.233E-4,0.006572,-1.0,0.01493,1.763,1.76,1.792,1.697,0.09500003,true
0.0152,0.01508,8.6,1.9275346994,2.565328598,1.927,1.231,3.9472,4.233,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006572,-1.0,0.01493,1.693,1.7,1.729,1.645,0.08399999,true
0.0152,0.01508,8.6,1.9500001669,2.5663545132,1.95,1.254,3.9502,4.227,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01493,1.636,1.652,1.677,1.603,0.074,true
0.0152,0.01508,8.6,1.9966286421,2.5683989525,1.997,1.3,3.9562,4.215,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01494,1.519,1.554,1.574,1.516,0.05799997,true
0.0152,0.01508,8.6,2.0,2.5685424805,2.0,1.304,3.9566,4.214,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01494,1.511,1.547,1.567,1.51,0.05700004,true
0.0152,0.01508,8.6,2.0499999523,2.5706083775,2.05,1.353,3.9628,4.2,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01493,1.387,1.445,1.459,1.418,0.04100001,true
0.0152,0.01508,8.6,2.0847814083,2.571978569,2.084,1.387,3.9669,4.189,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2677,0.002647,7.231E-4,0.006571,-1.0,0.01492,1.302,1.375,1.386,1.354,0.032000065,true
0.0152,0.01508,8.6,2.0999999046,2.5725615025,2.099,1.402,3.9686,4.185,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7174,0.2677,0.002647,7.232E-4,0.006571,-1.0,0.01492,1.266,1.345,1.354,1.326,0.027999997,true
0.0152,0.01508,8.6,2.1497242451,2.5744006634,2.148,1.449,3.974,4.169,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01493,1.147,1.247,1.252,1.236,0.016000032,true
0.0152,0.01508,8.6,2.1500000954,2.574410677,2.149,1.45,3.974,4.169,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.232E-4,0.006571,-1.0,0.01493,1.146,1.247,1.251,1.236,0.015000105,true
0.0152,0.01508,8.6,2.2000000477,2.5761635303,2.199,1.497,3.979,4.151,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2678,0.002648,7.233E-4,0.006571,-1.0,0.01498,1.027,1.148,1.149,1.144,0.004999995,true
0.0152,0.01508,8.6,2.2304518223,2.5771868229,2.229,1.526,3.9819,4.14,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002648,7.233E-4,0.006572,-1.0,0.01494,0.956,1.089,1.087,1.089,-0.0019999743,true
0.0152,0.01508,8.6,2.25,2.5778269768,2.249,1.544,3.9835,4.132,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002647,7.233E-4,0.006572,-1.0,0.01493,0.91,1.05,1.047,1.052,-0.004999995,true
0.0152,0.01508,8.6,2.2788007259,2.5787470341,2.277,1.571,3.986,4.12,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7173,0.2678,0.002648,7.233E-4,0.006572,-1.0,0.01495,0.842,0.993,0.988,0.998,-0.01000005,true
0.0152,0.01508,8.6,2.2999999523,2.5794074535,2.299,1.591,3.9876,4.111,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2678,0.002648,7.233E-4,0.006572,-1.0,0.01495,0.792,0.95,0.944,0.957,-0.013000011,true
0.0152,0.01508,8.6,2.3332090378,2.5804142952,2.332,1.622,3.99,4.096,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2678,0.002648,7.234E-4,0.006573,-1.0,0.01495,0.714,0.882,0.875,0.893,-0.018000007,true
0.0152,0.01508,8.6,2.4000000954,2.5823426247,2.399,1.685,3.9942,4.062,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7172,0.2679,0.002649,7.235E-4,0.006574,-1.0,0.01496,0.558,0.745,0.735,0.76,-0.024999976,true
0.0152,0.01508,8.6,2.4576542377,2.5839104652,2.457,1.738,3.9974,4.032,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7151,0.2699,0.002664,7.278E-4,0.006612,-1.0,0.01503,0.426,0.627,0.614,0.646,-0.032000005,true
0.0152,0.01508,8.6,2.5153210163,2.5853962898,2.515,1.791,3.9994,3.998,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7128,0.2721,0.002682,7.325E-4,0.006654,-1.0,0.01513,0.294,0.503,0.489,0.525,-0.035999984,true
0.0152,0.01508,8.6,2.5628881454,2.5865643024,2.563,1.834,4.0002,3.965,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7108,0.274,0.002697,7.366E-4,0.00669,-1.0,0.01521,0.184,0.396,0.382,0.419,-0.037,false
0.0152,0.01508,8.6,2.5999999046,2.5874414444,2.6,1.869,4.0001,3.937,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.098,0.31,0.295,0.333,-0.038000017,false
0.0152,0.01508,8.6,2.6064457893,2.5875909328,2.606,1.875,4.0001,3.932,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,0.083,0.295,0.28,0.318,-0.037999988,false
0.0152,0.01508,8.6,2.6577980518,2.5887515545,2.658,1.922,3.9985,3.887,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.035,0.169,0.155,0.191,-0.036,false
0.0152,0.01508,8.6,2.707521677,2.5898275375,2.708,1.968,3.9949,3.834,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.151,0.037,0.025,0.056,-0.031000001,false
0.0152,0.01508,8.6,2.7514979839,2.5907416344,2.752,2.009,3.99,3.78,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.253,-0.088,-0.097,-0.073,-0.024000004,false
0.0152,0.01508,8.6,2.788769722,2.5914907455,2.789,2.043,3.984,3.728,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.339,-0.2,-0.205,-0.191,-0.013999999,false
0.0152,0.01508,8.6,2.8000001907,2.591711998,2.8,2.054,3.982,3.712,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.364,-0.234,-0.238,-0.228,-0.010000005,false
0.0152,0.01508,8.6,2.8003096581,2.5917179585,2.801,2.054,3.982,3.711,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.365,-0.235,-0.239,-0.228,-0.0109999925,false
0.0152,0.01508,8.6,2.8338518143,2.592366457,2.834,2.084,3.974,3.654,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.441,-0.345,-0.344,-0.347,0.0029999912,false
0.0152,0.01508,8.6,2.8613271713,2.5928845406,2.862,2.109,3.9662,3.602,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.503,-0.439,-0.433,-0.45,0.01699999,false
0.0152,0.01508,8.6,2.8887398243,2.5933904648,2.889,2.134,3.9572,3.546,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.565,-0.536,-0.523,-0.557,0.03399998,false
0.0152,0.01508,8.6,2.9107527733,2.5937886238,2.911,2.155,3.9487,3.493,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.618,-0.62,-0.6,-0.653,0.052999973,false
0.0152,0.01508,8.6,2.9339063168,2.5941998959,2.934,2.183,3.9428,3.446,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.687,-0.709,-0.684,-0.75,0.065999985,false
0.0152,0.01508,8.6,2.9410688877,2.5943257809,2.941,2.2,3.948,3.45,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.731,-0.736,-0.716,-0.769,0.052999973,false
0.0152,0.01508,8.6,2.9468917847,2.5944275856,2.947,2.222,3.9579,3.469,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.786,-0.755,-0.743,-0.774,0.031000018,false
0.0152,0.01508,8.6,2.9489982128,2.5944640636,2.949,2.24,3.9683,3.493,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.83,-0.759,-0.755,-0.765,0.00999999,false
0.0152,0.01508,8.6,2.9500017166,2.5944817066,2.95,2.258,3.9785,3.516,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.874,-0.76,-0.763,-0.755,-0.008000016,false
0.0152,0.01508,8.6,2.9505701065,2.5944914818,2.951,2.276,3.9884,3.538,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.0E-30,0.0,0.7092,0.2755,0.00271,7.399E-4,0.00672,-1.0,0.01527,-0.92,-0.764,-0.773,-0.748,-0.024999976,false
