B-V,V,mainseq
1.5705627,15.919441,true
1.4675026,14.408863,true
1.442855,14.814901,true
1.1594295,12.368613,true
1.4605711,14.804222,true
1.2113129,12.985536,true
1.4615569,15.156064,true
1.6836736,15.340918,true
1.2342433,13.284863,true
1.1913778,12.567878,true
1.2770782,13.429814,true
0.68889783,8.2330253,false
1.0498254,12.260094,true
0.9126505,11.396461,true
0.79506605,11.217133,true
1.5946996,15.248148,true
0.72299865,10.233123,true
1.4952558,16.182611,true
1.6372953,15.745538,true
1.4350561,14.746711,true
0.99461108,11.570424,true
1.5250796,16.125518,true
1.5221119,16.108195,true
1.4287217,15.711295,true
1.5173124,15.273619,true
1.1266672,12.454145,true
0.82668945,11.143502,true
1.5406671,15.036187,true
1.5171599,15.257947,true
1.2402215,13.403589,true
1.3214455,8.0642247,false
0.78485849,10.92792,true
1.162313,12.785797,true
1.0028021,11.841997,true
1.3432438,13.508219,true
1.5277789,6.990707,false
1.162435,13.400308,true
1.5303755,15.646365,true
0.81895398,10.845313,true
1.4045149,14.523768,true
1.5238479,15.505111,true
1.3689393,16.400099,true
1.4428818,14.187479,true
1.6057598,15.144846,true
1.1137824,12.710152,true
1.1045259,12.593136,true
1.2640512,7.8535067,false
1.0013553,12.039888,true
1.4674204,14.866732,true
1.3864022,14.652205,true
1.2347033,13.245434,true
1.2607121,13.415727,true
1.6272823,15.195238,true
1.4271321,14.471259,true
1.3696059,15.934042,true
1.4830027,15.837564,true
1.0959539,12.035015,true
1.093749,12.523009,true
1.4635235,16.335952,true
0.63937883,8.6930531,false
0.87900814,11.075405,true
1.3617442,13.234145,true
1.2149379,13.452251,true
0.70030994,10.279281,true
1.4701477,14.936824,true
1.0933927,12.803281,true
1.4716807,14.173999,true
1.4228539,14.480588,true
0.83891475,10.522425,true
1.5058218,14.622304,true
1.7113879,15.540422,true
1.2633077,13.350828,true
1.3710772,7.6437968,false
1.2951355,14.111296,true
0.5559741,9.5261235,true
1.0299318,12.143924,true
1.6014309,16.172809,true
0.57064915,9.0793239,true
1.117435,12.37465,true
0.97016032,11.59145,true
1.2900175,15.990866,true
1.5201258,14.68922,true
0.93752571,12.168399,true
1.0763443,13.279654,true
1.4356768,14.301283,true
0.9391711,11.829615,true
1.3886818,14.319918,true
0.9228458,12.319714,true
1.5071968,15.636726,true
0.99789267,12.06828,true
0.63490353,8.2590262,false
1.373558,14.382065,true
1.274391,13.301541,true
1.5082396,16.058976,true
1.0860428,12.681676,true
1.652742,15.87278,true
1.5162016,15.710137,true
1.4747081,15.678594,true
0.61423133,9.7270656,true
1.2689613,13.714324,true
1.6158558,15.385937,true
0.64271457,10.057534,true
1.5494757,15.125411,true
1.5950734,15.928897,true
1.4781303,14.845395,true
0.96162999,12.12524,true
1.5393282,16.352535,true
1.7407682,15.677858,true
1.5130564,15.569199,true
1.6983649,16.068288,true
1.5388301,15.904635,true
1.6795308,15.864348,true
1.6236761,15.700838,true
0.85457424,11.528189,true
0.67584915,10.892714,true
1.1096098,12.701205,true
1.6754191,16.186593,true
0.7927274,10.772302,true
1.2945224,13.700461,true
0.59282465,9.5827405,true
1.4459006,15.532002,true
1.3568729,13.51832,true
1.2578696,13.322115,true
1.3049588,7.9139623,false
1.0998825,12.347648,true
0.69900961,9.9472694,true
1.1718755,13.031092,true
1.4340144,14.621271,true
1.555772,14.554989,true
1.6415413,15.699091,true
1.5538105,15.219283,true
1.5171868,15.97182,true
0.73951843,10.203076,true
1.5950631,15.998287,true
1.2853878,14.257129,true
0.65125017,11.003708,true
0.91209714,11.568647,true
1.7007041,16.189175,true
1.0356603,12.350925,true
1.4039315,8.1200853,false
0.55149745,8.340721,false
1.03505,12.210917,true
1.1567471,13.393705,true
0.52833802,8.8628326,true
0.76790199,10.483264,true
1.1381326,12.895093,true
1.600055,15.955712,true
0.85790119,10.51086,true
1.5007414,16.097865,true
1.1753249,13.364189,true
1.334876,13.705933,true
1.367055,14.140714,true
1.2767906,13.21611,true
1.1324626,12.59956,true
1.2502406,8.2579413,false
1.4831797,15.567011,true
0.83621891,11.516547,true
0.59094869,8.908945,true
1.3558479,15.125484,true
1.2055585,13.120463,true
0.79559193,10.559802,true
1.3885035,16.049059,true
1.3416596,7.8779946,false
0.61945773,8.522166,false
0.64586608,10.147368,true
0.4709149,8.8432183,true
1.5766604,15.545084,true
1.0673088,12.1863,true
0.55787286,8.6800136,true
1.6194766,15.639179,true
1.4647334,16.0844,true
1.3117669,13.728171,true
1.2675086,13.405632,true
0.60792565,8.5385862,false
1.51531,14.310935,true
0.86082706,11.431819,true
1.1272082,13.722638,true
1.5999226,14.963981,true
0.58861189,9.9886257,true
0.95666341,11.959666,true
1.4766785,14.825054,true
1.3976379,14.782652,true
1.6127547,15.681983,true
1.1526415,12.938882,true
0.6929176,10.535997,true
1.5951033,16.015746,true
1.6024365,15.983354,true
1.3626853,14.474177,true
1.2915894,13.490006,true
1.3484135,14.538081,true
1.679585,15.34135,true
0.66216392,9.8766148,true
1.5356522,14.910589,true
1.5121105,15.861285,true
1.4497518,14.47053,true
1.4889564,14.412996,true
0.77326179,10.407534,true
0.60676257,8.6048971,false
1.7610609,16.199211,true
1.3544135,15.329744,true
0.96451329,12.175698,true
0.7987187,10.954002,true
1.5482532,16.353452,true
1.4050403,15.150264,true
1.1547473,12.535607,true
1.5576896,14.790839,true
1.4356737,14.24131,true
1.5388937,15.974385,true
1.2554436,13.704844,true
1.2175663,13.234258,true
1.3017331,13.532699,true
1.1540415,13.086375,true
1.3572409,14.760707,true
1.6132721,15.584732,true
1.4032357,8.0642478,false
1.66286,15.950044,true
1.0866314,12.254179,true
1.4166523,15.0394,true
1.5052819,16.297293,true
1.374984,13.851274,true
1.4723323,15.339978,true
1.4535875,14.076057,true
1.5621105,15.526296,true
1.5815266,16.045674,true
0.5441712,8.853236,true
0.61335962,8.5457812,false
1.7807641,15.41052,true
1.3290932,15.077671,true
1.3750904,15.666287,true
0.81816243,10.919809,true
1.4986238,15.981966,true
0.79681769,11.00937,true
1.5622202,16.312239,true
1.4685426,14.851933,true
1.3957526,13.866411,true
1.4513715,15.900289,true
1.555973,15.391554,true
1.346371,14.305528,true
1.4218936,14.497573,true
1.4672276,15.061854,true
0.53000438,9.5810041,true
1.0106699,11.575706,true
1.4266676,15.556589,true
1.6332008,16.186854,true
1.564931,15.747478,true
0.95406769,11.478341,true
1.5694309,16.268182,true
1.1227171,12.592293,true
1.4764445,14.485375,true
0.88280303,11.747148,true
1.5340028,16.120929,true
1.5844594,14.657009,true
0.94712187,12.008903,true
1.4277506,15.767347,true
1.501738,14.925233,true
1.4957062,15.705025,true
1.0717385,12.499835,true
1.2454224,13.451327,true
1.2910769,13.168459,true
0.56967026,9.1000503,true
0.88231122,11.273284,true
1.0875464,12.800215,true
0.63622392,9.188683,true
1.6207968,15.109625,true
1.6157404,15.739942,true
1.4506134,14.661058,true
1.3051885,7.8643956,false
1.422006,14.276081,true
1.1838516,13.377573,true
1.4581182,15.03425,true
0.74099052,10.251231,true
1.3282572,14.710686,true
1.539584,15.631493,true
1.282643,13.644854,true
1.3006198,14.129083,true
1.1408508,13.562715,true
1.453734,14.621396,true
1.3997506,14.925543,true
0.83559326,10.569536,true
1.4035133,16.34113,true
1.3690318,15.03313,true
1.5623339,15.430545,true
1.3952427,16.027191,true
1.2468124,13.233551,true
0.95182486,11.847647,true
1.0140327,12.296058,true
1.5359293,15.740024,true
1.0263899,12.138515,true
0.81305164,11.214247,true
1.4909863,14.816764,true
1.0192947,12.535673,true
0.73497348,10.889258,true
0.50021349,9.1913871,true
0.64897996,9.8462208,true
1.3880765,14.998443,true
1.2899124,8.1591354,false
1.4384482,16.344838,true
1.4546192,14.234962,true
1.5461955,16.124315,true
0.61096458,8.8943245,true
0.91419587,12.0096,true
1.127579,12.63742,true
0.83354752,10.952374,true
1.4856627,15.139805,true
1.2918936,14.374721,true
0.83277675,11.286925,true
1.3135022,8.0855736,false
1.1578268,12.874481,true
1.1377105,12.782683,true
1.391593,7.6724794,false
1.4720663,15.635517,true
1.3445835,14.484819,true
1.3895361,14.276599,true
0.64659209,9.8046684,true
1.4410954,15.83453,true
1.0926072,13.018897,true
0.9679177,12.01419,true
1.4673041,15.729825,true
1.5820485,14.692649,true
1.3799825,16.332012,true
1.4804711,15.979569,true
1.4827319,14.711326,true
1.2092038,13.04806,true
1.2596163,13.872807,true
0.91714308,11.526308,true
0.48338764,8.9118256,true
1.6111051,15.335387,true
1.4296567,15.456901,true
1.2530089,13.077364,true
1.2869698,13.7648,true
0.98008227,12.48387,true
0.84147784,11.478693,true
0.58901863,8.9939381,true
0.72681143,9.5601621,true
1.2617637,13.005299,true
1.4503677,15.268986,true
1.4682733,15.594792,true
0.97032859,12.13609,true
0.65987261,10.250725,true
1.5597281,15.107325,true
1.6248279,15.711675,true
1.3861482,8.0090954,false
1.5274442,16.021233,true
1.5310643,15.763642,true
0.60976983,8.735858,true
0.73795182,10.592603,true
1.3009205,14.20715,true
1.5977579,15.817576,true
1.0110865,12.248336,true
1.3870248,14.353394,true
1.652235,15.939701,true
1.293721,14.113582,true
1.6723389,15.720539,true
0.99620008,11.888586,true
1.5427983,16.082754,true
1.2792936,13.709011,true
1.5969888,15.924141,true
1.5925298,16.189115,true
0.97920674,11.86017,true
1.308229,13.871718,true
1.4820192,14.875475,true
1.5731043,15.695761,true
1.5419548,16.147304,true
1.418072,16.086826,true
1.2669476,13.398281,true
1.0355444,12.325686,true
0.66217838,10.375278,true
1.5461474,15.49332,true
1.0244014,12.095209,true
1.6298087,15.899856,true
0.64875,8.1176875,false
1.4492061,14.597239,true
1.6295267,15.44372,true
1.2150321,14.333871,true
1.2908155,13.269709,true
1.5193077,16.032947,true
1.3261412,7.8263756,false
1.4904624,15.620494,true
0.84843413,10.631232,true
1.6552464,15.842668,true
1.2698636,14.088375,true
1.2909353,13.233937,true
1.5314361,16.163654,true
1.113952,12.55089,true
1.4424668,15.601346,true
1.5806707,15.72861,true
1.1382857,12.978733,true
1.3904891,14.782023,true
1.4706794,15.094864,true
1.1399265,12.426558,true
1.5793958,15.142042,true
1.568437,15.332213,true
0.8072972,11.344951,true
0.76935831,10.007733,true
1.5729384,15.898903,true
0.88675352,11.749127,true
1.6092936,15.910597,true
1.5151267,15.057813,true
0.81664152,10.76381,true
1.8696344,5.6522221,false
1.5179754,15.671677,true
1.2986996,14.162534,true
0.98132266,11.89979,true
1.5769704,16.158235,true
0.69509312,8.3220792,false
1.2557633,13.953491,true
1.6005088,15.027817,true
1.4636978,15.791714,true
0.64043466,9.6335788,true
0.76607442,10.425982,true
0.92809189,11.458619,true
1.3553376,8.1576104,false
0.69644583,9.6898817,true
1.3802257,16.185803,true
1.5582304,15.868942,true
1.4667318,15.989661,true
1.1904577,12.648196,true
0.90068887,11.090391,true
1.3551248,14.861083,true
1.208645,13.27983,true
1.3858627,14.558227,true
1.4522699,14.82313,true
1.1692096,12.488217,true
0.71827923,8.2080247,false
1.6053575,15.817366,true
1.5493607,15.025186,true
1.3863198,14.401715,true
1.3897336,14.141278,true
1.5960949,15.322749,true
0.59306096,9.7544199,true
1.1949309,8.7273199,false
1.529694,16.281365,true
1.3844573,14.698992,true
1.4919983,15.368564,true
0.84140071,11.25119,true
1.5021429,15.158102,true
1.6699437,15.783591,true
0.8294027,11.219975,true
1.4353642,15.201189,true
1.4578896,14.615344,true
0.90348524,12.049394,true
0.52095078,9.2159248,true
1.2966772,13.22166,true
1.0456279,12.193282,true
1.4056318,15.60249,true
1.0821436,12.397561,true
0.58818787,8.321185,false
0.63727037,8.2587173,false
1.3869883,15.347683,true
1.6000625,15.351342,true
0.47015869,8.8362109,true
1.4113666,15.092784,true
1.4103582,15.376325,true
1.3556991,14.198495,true
0.61380864,10.074146,true
1.4196946,14.980415,true
1.5418694,15.005205,true
1.5484725,15.842218,true
1.0689834,12.182813,true
1.5252719,15.771274,true
1.5229004,15.311526,true
1.4170458,14.702837,true
1.1380922,12.46632,true
1.2318441,13.871548,true
1.5385178,15.147256,true
0.87446014,11.666065,true
1.1696569,12.608554,true
1.2442031,13.430829,true
1.4102769,14.730143,true
1.4776854,14.500273,true
0.9595274,11.466396,true
1.5701066,16.180879,true
0.64579426,9.7837613,true
0.63426484,9.9264737,true
0.883545,11.37821,true
1.5239534,15.486008,true
0.88692374,11.150467,true
1.6431474,14.848741,true
1.5210832,15.338598,true
1.6289636,15.446095,true
1.6842245,15.447054,true
0.90745295,10.64577,true
1.3731241,14.178366,true
0.90298118,11.507544,true
0.62568831,9.4854948,true
1.1426911,13.116751,true
1.3660403,14.96118,true
1.6650247,14.887576,true
0.58797056,8.7600687,true
1.35992,14.25528,true
1.5140445,14.203503,true
1.3639542,14.023073,true
1.3614519,14.419603,true
0.70598344,8.0511103,false
1.4642731,15.818549,true
0.6111343,8.3498059,false
1.1152732,12.277727,true
1.7005411,15.164782,true
1.6107287,15.581394,true
1.3017068,14.015884,true
1.2443495,13.518173,true
1.5149851,15.10015,true
1.3710945,14.951635,true
1.3558231,13.658034,true
0.54441808,9.0373615,true
1.4683942,14.442766,true
1.6969794,16.018563,true
1.7638328,15.907702,true
1.3480244,13.869334,true
1.4540079,15.141522,true
1.103995,12.687663,true
1.428174,13.791468,true
1.0756205,12.745783,true
0.97363418,12.046046,true
0.6167587,9.7143764,true
0.67275253,10.595011,true
1.7134581,15.885311,true
1.3528798,13.918362,true
1.3715982,13.692681,true
1.3871083,14.605422,true
1.32601,8.0719303,false
1.3574497,8.0024103,false
0.89908641,12.153507,true
1.4756952,14.734646,true
1.1178074,12.617946,true
1.3225994,14.108651,true
1.2694446,8.4953673,false
1.4772722,15.509304,true
0.99532971,12.281382,true
1.583203,16.08802,true
1.4827841,15.162249,true
1.1495017,12.775233,true
0.73956864,8.1317904,false
1.0152057,8.1748987,false
1.4929401,15.334881,true
1.2534894,13.079528,true
1.3094598,12.995177,true
1.6265635,16.109179,true
1.464208,15.073565,true
0.8185763,11.162359,true
1.4869524,15.692924,true
0.8488907,11.344683,true
1.4109531,14.434206,true
1.6170517,16.146344,true
1.566922,16.179951,true
1.246877,13.198396,true
1.4920379,16.199008,true
0.85716083,10.957286,true
1.4230816,15.192729,true
0.64605171,9.6975985,true
0.79082478,10.939553,true
1.0222688,12.571001,true
1.3774312,14.239398,true
1.668211,16.176125,true
0.93156883,11.643723,true
1.4499983,14.90798,true
1.5755558,15.905228,true
1.3449553,13.827096,true
1.4987272,15.483796,true
1.6448398,16.022148,true
1.4666825,15.650717,true
1.1734946,13.567251,true
0.7918534,10.802378,true
1.7932896,15.646148,true
0.75972585,10.114013,true
1.2695484,13.898361,true
0.54744257,9.6091465,true
1.1161728,12.388976,true
0.60237577,8.8868828,true
1.0957956,12.762245,true
1.5664909,14.720996,true
1.5565503,15.050706,true
1.5235989,15.491482,true
1.5139333,13.734395,true
1.3327894,13.91349,true
1.2705353,13.377213,true
1.4352547,14.291917,true
1.0672204,12.843727,true
1.2423189,13.659002,true
1.3520488,13.896268,true
0.68224741,8.6076861,false
0.92577816,11.473069,true
1.5318107,14.893069,true
0.62079889,8.1817937,false
1.638646,15.728516,true
1.445366,14.239785,true
0.84571946,11.584601,true
0.67677841,10.014323,true
1.3247601,13.613411,true
0.53835086,8.4793376,true
1.4702337,16.085739,true
1.2695302,13.143812,true
1.4745091,14.444859,true
1.4572446,15.879186,true
1.448227,14.735289,true
1.4667964,14.468479,true
1.3298067,14.529933,true
0.73777391,10.702756,true
0.59181905,9.2553018,true
0.50207878,8.9866174,true
1.3706378,14.419614,true
1.2142406,13.263922,true
1.2663171,14.341427,true
1.5611216,16.07883,true
1.3492656,15.026709,true
0.91718254,11.916381,true
0.78726089,10.135258,true
1.3234441,13.476469,true
0.84183593,11.577793,true
1.4299925,15.863724,true
1.3837511,13.89321,true
1.2125267,13.295282,true
1.5428159,15.387457,true
1.280147,7.9618529,false
1.5077207,15.334223,true
1.4341401,16.241773,true
1.3925113,14.85267,true
1.2931922,14.176471,true
1.445739,15.304204,true
0.87051271,11.589531,true
1.4432403,14.063203,true
1.523099,15.188534,true
0.70375455,10.014045,true
1.3831933,15.859977,true
1.2736525,13.385933,true
1.1916946,13.043909,true
0.70692508,9.9772241,true
1.336921,13.848833,true
1.5405414,14.663307,true
1.3768537,14.36632,true
1.533989,15.261778,true
1.3952474,14.65545,true
1.6100599,16.089681,true
0.63186424,9.6340888,true
1.5409016,15.795933,true
1.4113563,14.149657,true
0.57172485,10.056641,true
1.5622424,16.082638,true
1.5930884,15.825505,true
1.4764145,14.94876,true
1.4956284,15.987464,true
1.5389039,15.311058,true
1.5017877,14.945631,true
1.3658197,14.446806,true
1.5040236,14.552928,true
1.4982777,15.29554,true
1.5727106,15.062797,true
1.5254407,16.057324,true
1.7574549,16.007587,true
0.94448976,11.232109,true
1.5732764,15.431028,true
1.3746321,15.951833,true
1.0113927,12.047596,true
1.0501729,12.374911,true
0.69859939,10.382628,true
1.5666668,15.456941,true
0.80906546,10.054755,true
1.4737094,14.997533,true
1.5506814,15.514029,true
1.5265951,15.296279,true
1.4797778,15.979337,true
0.58479088,8.5313946,false
1.4529186,14.56309,true
1.5085386,15.689109,true
1.2854073,13.899476,true
0.8100546,10.829574,true
0.78250087,10.677706,true
1.2131502,12.977281,true
0.9681735,11.376812,true
1.1350341,13.439414,true
1.5303057,14.52954,true
1.1394329,8.224802,false
1.3378569,14.213952,true
1.2807318,14.084366,true
1.3022931,16.308981,true
1.2740905,13.639636,true
1.7694928,15.211784,true
0.70000836,8.246864,false
1.4928216,15.006367,true
1.2772475,13.861332,true
1.4050374,16.065053,true
1.5481552,14.944937,true
1.3156972,7.7399985,false
1.3895541,15.219545,true
1.3951905,15.535569,true
1.4485816,15.595381,true
1.436862,14.570254,true
1.5191671,15.972874,true
1.3598522,14.322773,true
1.3202576,14.143335,true
1.4949962,14.77936,true
1.5683716,15.850511,true
1.0826992,13.233785,true
1.2223467,13.589837,true
0.81955101,10.782098,true
1.5088576,15.657518,true
1.2550027,13.245058,true
1.2477596,13.896235,true
